<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.13	10:30:00	1.17834	1.17875	1.17826	1.17860	1682	0	4
2021.09.13	11:00:00	1.17861	1.17879	1.17824	1.17857	2235	0	2
2021.09.13	11:30:00	1.17857	1.17907	1.17834	1.17891	1856	0	1
2021.09.13	12:00:00	1.17890	1.17925	1.17861	1.17887	1555	0	1
2021.09.13	12:30:00	1.17887	1.17913	1.17863	1.17909	1209	0	4
2021.09.13	13:00:00	1.17909	1.17920	1.17859	1.17859	2011	0	1
2021.09.13	13:30:00	1.17860	1.17865	1.17747	1.17753	2361	0	1
2021.09.13	14:00:00	1.17753	1.17770	1.17734	1.17739	2245	0	1
2021.09.13	14:30:00	1.17739	1.17771	1.17697	1.17735	1811	0	4
2021.09.13	15:00:00	1.17735	1.17823	1.17709	1.17817	3237	0	1
2021.09.13	15:30:00	1.17818	1.17861	1.17793	1.17821	2872	0	4
2021.09.13	16:00:00	1.17821	1.17952	1.17820	1.17920	3284	0	1
2021.09.13	16:30:00	1.17920	1.18008	1.17908	1.17996	4743	0	3
2021.09.13	17:00:00	1.17996	1.18067	1.17963	1.17965	5934	0	1
2021.09.13	17:30:00	1.17963	1.18106	1.17919	1.18093	4912	0	1
2021.09.13	18:00:00	1.18093	1.18124	1.18031	1.18119	3738	0	2
2021.09.13	18:30:00	1.18119	1.18166	1.18082	1.18083	2048	0	1
2021.09.13	19:00:00	1.18084	1.18095	1.18057	1.18073	1354	0	3
2021.09.13	19:30:00	1.18073	1.18084	1.18059	1.18069	1237	0	5
2021.09.13	20:00:00	1.18069	1.18087	1.18045	1.18048	1196	0	1
2021.09.13	20:30:00	1.18048	1.18049	1.18010	1.18022	1110	0	4
2021.09.13	21:00:00	1.18022	1.18039	1.18014	1.18021	1013	0	4
2021.09.13	21:30:00	1.18021	1.18051	1.18016	1.18035	1347	0	4
2021.09.13	22:00:00	1.18035	1.18067	1.18017	1.18065	1525	0	2
2021.09.13	22:30:00	1.18065	1.18074	1.18046	1.18070	899	0	3
2021.09.13	23:00:00	1.18070	1.18100	1.18068	1.18096	380	0	5
2021.09.13	23:30:00	1.18096	1.18106	1.18092	1.18104	296	0	6
2021.09.14	00:00:00	1.18104	1.18112	1.18075	1.18098	66	0	3
2021.09.14	00:30:00	1.18098	1.18104	1.18060	1.18097	102	0	14
2021.09.14	01:00:00	1.18096	1.18117	1.18091	1.18101	449	0	5
2021.09.14	01:30:00	1.18102	1.18110	1.18096	1.18101	426	0	6
2021.09.14	02:00:00	1.18101	1.18106	1.18096	1.18104	214	0	5
2021.09.14	02:30:00	1.18104	1.18105	1.18088	1.18093	190	0	6
2021.09.14	03:00:00	1.18093	1.18104	1.18051	1.18090	814	0	4
2021.09.14	03:30:00	1.18090	1.18113	1.18062	1.18081	905	0	4
2021.09.14	04:00:00	1.18081	1.18117	1.18064	1.18101	940	0	4
2021.09.14	04:30:00	1.18101	1.18116	1.18057	1.18077	1068	0	6
2021.09.14	05:00:00	1.18077	1.18159	1.18073	1.18155	1109	0	5
2021.09.14	05:30:00	1.18155	1.18186	1.18142	1.18168	1015	0	5
2021.09.14	06:00:00	1.18168	1.18169	1.18132	1.18148	968	0	4
2021.09.14	06:30:00	1.18148	1.18160	1.18128	1.18154	693	0	3
2021.09.14	07:00:00	1.18154	1.18170	1.18141	1.18162	662	0	5
2021.09.14	07:30:00	1.18162	1.18172	1.18122	1.18126	638	0	5
2021.09.14	08:00:00	1.18126	1.18146	1.18114	1.18128	894	0	5
2021.09.14	08:30:00	1.18128	1.18156	1.18111	1.18126	1209	0	1
2021.09.14	09:00:00	1.18125	1.18128	1.18061	1.18121	2315	0	2
2021.09.14	09:30:00	1.18121	1.18177	1.18111	1.18146	2229	0	1
2021.09.14	10:00:00	1.18146	1.18289	1.18127	1.18286	4083	0	1
2021.09.14	10:30:00	1.18286	1.18295	1.18233	1.18242	2679	0	5
2021.09.14	11:00:00	1.18242	1.18262	1.18216	1.18233	2369	0	3
2021.09.14	11:30:00	1.18234	1.18249	1.18204	1.18207	1922	0	4
2021.09.14	12:00:00	1.18208	1.18240	1.18180	1.18180	2150	0	2
2021.09.14	12:30:00	1.18180	1.18209	1.18068	1.18141	2149	0	2
2021.09.14	13:00:00	1.18142	1.18148	1.18053	1.18056	1697	0	1
2021.09.14	13:30:00	1.18056	1.18091	1.18026	1.18031	1403	0	2
2021.09.14	14:00:00	1.18031	1.18103	1.17996	1.18102	1801	0	3
2021.09.14	14:30:00	1.18102	1.18121	1.18044	1.18091	2025	0	4
2021.09.14	15:00:00	1.18091	1.18146	1.18070	1.18104	2806	0	1
2021.09.14	15:30:00	1.18103	1.18453	1.18090	1.18410	15049	0	1
2021.09.14	16:00:00	1.18410	1.18453	1.18357	1.18382	5894	0	1
2021.09.14	16:30:00	1.18382	1.18408	1.18229	1.18270	7294	0	1
2021.09.14	17:00:00	1.18269	1.18270	1.18152	1.18182	4691	0	1
2021.09.14	17:30:00	1.18182	1.18237	1.18153	1.18218	4277	0	1
2021.09.14	18:00:00	1.18218	1.18246	1.18175	1.18210	2470	0	1
2021.09.14	18:30:00	1.18210	1.18234	1.18180	1.18222	1563	0	4
2021.09.14	19:00:00	1.18222	1.18272	1.18219	1.18259	1456	0	5
2021.09.14	19:30:00	1.18259	1.18271	1.18205	1.18215	981	0	3
2021.09.14	20:00:00	1.18216	1.18256	1.18180	1.18243	1401	0	3
2021.09.14	20:30:00	1.18243	1.18243	1.18206	1.18226	1123	0	2
2021.09.14	21:00:00	1.18225	1.18235	1.18144	1.18145	1170	0	5
2021.09.14	21:30:00	1.18145	1.18149	1.18071	1.18072	1756	0	4
2021.09.14	22:00:00	1.18072	1.18076	1.18019	1.18020	1536	0	2
2021.09.14	22:30:00	1.18020	1.18068	1.17997	1.18042	1187	0	3
2021.09.14	23:00:00	1.18042	1.18067	1.18038	1.18065	489	0	1
2021.09.14	23:30:00	1.18065	1.18066	1.18021	1.18023	434	0	1
2021.09.15	00:00:00	1.18023	1.18085	1.18017	1.18055	138	0	7
2021.09.15	00:30:00	1.18055	1.18068	1.18007	1.18037	1171	0	6
2021.09.15	01:00:00	1.18037	1.18058	1.18016	1.18016	959	0	1
2021.09.15	01:30:00	1.18016	1.18018	1.18001	1.18007	243	0	6
2021.09.15	02:00:00	1.18007	1.18016	1.18002	1.18008	145	0	6
2021.09.15	02:30:00	1.18008	1.18021	1.18008	1.18019	177	0	5
2021.09.15	03:00:00	1.18019	1.18043	1.18008	1.18019	869	0	6
2021.09.15	03:30:00	1.18019	1.18071	1.18002	1.18050	1005	0	1
2021.09.15	04:00:00	1.18051	1.18093	1.18044	1.18077	878	0	5
2021.09.15	04:30:00	1.18077	1.18116	1.18072	1.18080	1400	0	6
2021.09.15	05:00:00	1.18081	1.18087	1.18032	1.18073	1255	0	6
2021.09.15	05:30:00	1.18072	1.18092	1.18039	1.18058	1161	0	6
2021.09.15	06:00:00	1.18058	1.18091	1.18051	1.18090	764	0	5
2021.09.15	06:30:00	1.18090	1.18090	1.18053	1.18056	688	0	6
2021.09.15	07:00:00	1.18056	1.18087	1.18048	1.18062	659	0	4
2021.09.15	07:30:00	1.18062	1.18065	1.18040	1.18046	478	0	6
2021.09.15	08:00:00	1.18046	1.18062	1.18003	1.18011	1059	0	5
2021.09.15	08:30:00	1.18011	1.18066	1.18007	1.18052	1016	0	4
2021.09.15	09:00:00	1.18052	1.18087	1.18019	1.18049	2970	0	3
2021.09.15	09:30:00	1.18048	1.18115	1.17987	1.18072	2980	0	2
2021.09.15	10:00:00	1.18072	1.18151	1.18051	1.18138	2940	0	1
2021.09.15	10:30:00	1.18138	1.18180	1.18127	1.18162	2083	0	1
2021.09.15	11:00:00	1.18163	1.18189	1.18150	1.18160	1853	0	5
2021.09.15	11:30:00	1.18160	1.18284	1.18138	1.18256	2739	0	5
2021.09.15	12:00:00	1.18257	1.18269	1.18196	1.18233	2797	0	1
2021.09.15	12:30:00	1.18234	1.18282	1.18217	1.18243	1935	0	2
2021.09.15	13:00:00	1.18243	1.18278	1.18214	1.18248	1804	0	3
2021.09.15	13:30:00	1.18248	1.18314	1.18243	1.18273	1916	0	3
2021.09.15	14:00:00	1.18273	1.18313	1.18214	1.18234	2220	0	3
2021.09.15	14:30:00	1.18234	1.18247	1.18169	1.18211	2355	0	3
2021.09.15	15:00:00	1.18211	1.18314	1.18205	1.18304	3355	0	1
2021.09.15	15:30:00	1.18305	1.18305	1.18069	1.18111	6349	0	1
2021.09.15	16:00:00	1.18111	1.18208	1.18083	1.18190	3749	0	1
2021.09.15	16:30:00	1.18190	1.18205	1.18119	1.18180	4893	0	2
2021.09.15	17:00:00	1.18180	1.18220	1.18147	1.18182	4110	0	1
2021.09.15	17:30:00	1.18181	1.18223	1.18077	1.18182	5384	0	1
2021.09.15	18:00:00	1.18183	1.18212	1.18143	1.18158	2799	0	2
2021.09.15	18:30:00	1.18158	1.18211	1.18092	1.18110	2495	0	1
2021.09.15	19:00:00	1.18110	1.18125	1.18078	1.18096	1238	0	1
2021.09.15	19:30:00	1.18096	1.18100	1.18028	1.18034	1302	0	2
2021.09.15	20:00:00	1.18034	1.18093	1.18032	1.18081	837	0	1
2021.09.15	20:30:00	1.18081	1.18107	1.18073	1.18080	981	0	2
2021.09.15	21:00:00	1.18080	1.18086	1.18045	1.18055	616	0	2
2021.09.15	21:30:00	1.18055	1.18090	1.18050	1.18071	1170	0	3
2021.09.15	22:00:00	1.18072	1.18114	1.18060	1.18111	826	0	2
2021.09.15	22:30:00	1.18111	1.18170	1.18108	1.18169	1008	0	5
2021.09.15	23:00:00	1.18168	1.18176	1.18138	1.18138	492	0	5
2021.09.15	23:30:00	1.18138	1.18165	1.18134	1.18163	391	0	1
2021.09.16	00:00:00	1.18163	1.18165	1.18146	1.18157	66	0	2
2021.09.16	00:30:00	1.18157	1.18159	1.18151	1.18155	46	0	18
2021.09.16	01:00:00	1.18155	1.18190	1.18155	1.18177	459	0	1
2021.09.16	01:30:00	1.18177	1.18201	1.18174	1.18193	333	0	4
2021.09.16	02:00:00	1.18193	1.18199	1.18174	1.18188	340	0	4
2021.09.16	02:30:00	1.18188	1.18192	1.18172	1.18185	304	0	5
2021.09.16	03:00:00	1.18185	1.18186	1.18156	1.18166	722	0	1
2021.09.16	03:30:00	1.18166	1.18201	1.18157	1.18186	897	0	2
2021.09.16	04:00:00	1.18186	1.18195	1.18166	1.18176	641	0	6
2021.09.16	04:30:00	1.18176	1.18189	1.18147	1.18179	909	0	4
2021.09.16	05:00:00	1.18179	1.18191	1.18157	1.18166	732	0	5
2021.09.16	05:30:00	1.18166	1.18192	1.18165	1.18184	532	0	7
2021.09.16	06:00:00	1.18184	1.18193	1.18155	1.18156	560	0	5
2021.09.16	06:30:00	1.18156	1.18157	1.18115	1.18117	441	0	6
2021.09.16	07:00:00	1.18117	1.18123	1.18087	1.18098	481	0	3
2021.09.16	07:30:00	1.18098	1.18111	1.18091	1.18092	492	0	5
2021.09.16	08:00:00	1.18092	1.18114	1.18086	1.18088	692	0	5
2021.09.16	08:30:00	1.18088	1.18089	1.18023	1.18024	1348	0	6
2021.09.16	09:00:00	1.18024	1.18067	1.18014	1.18044	2832	0	1
2021.09.16	09:30:00	1.18044	1.18058	1.17907	1.17914	2784	0	1
2021.09.16	10:00:00	1.17914	1.17946	1.17857	1.17889	3798	0	2
2021.09.16	10:30:00	1.17889	1.17924	1.17775	1.17805	3048	0	4
2021.09.16	11:00:00	1.17807	1.17842	1.17735	1.17767	3091	0	2
2021.09.16	11:30:00	1.17767	1.17778	1.17717	1.17722	2090	0	2
2021.09.16	12:00:00	1.17722	1.17773	1.17658	1.17699	3108	0	1
2021.09.16	12:30:00	1.17699	1.17731	1.17664	1.17704	2135	0	1
2021.09.16	13:00:00	1.17704	1.17714	1.17650	1.17655	2013	0	1
2021.09.16	13:30:00	1.17655	1.17678	1.17614	1.17657	2482	0	4
2021.09.16	14:00:00	1.17657	1.17723	1.17652	1.17723	1795	0	3
2021.09.16	14:30:00	1.17723	1.17738	1.17681	1.17684	2287	0	4
2021.09.16	15:00:00	1.17683	1.17694	1.17588	1.17634	3557	0	2
2021.09.16	15:30:00	1.17634	1.17656	1.17516	1.17546	8448	0	1
2021.09.16	16:00:00	1.17545	1.17611	1.17516	1.17560	2925	0	1
2021.09.16	16:30:00	1.17560	1.17591	1.17499	1.17569	4703	0	3
2021.09.16	17:00:00	1.17569	1.17593	1.17533	1.17577	3285	0	3
2021.09.16	17:30:00	1.17577	1.17680	1.17558	1.17624	3897	0	1
2021.09.16	18:00:00	1.17624	1.17664	1.17591	1.17596	2588	0	1
2021.09.16	18:30:00	1.17596	1.17641	1.17549	1.17629	2178	0	3
2021.09.16	19:00:00	1.17629	1.17639	1.17602	1.17624	1251	0	2
2021.09.16	19:30:00	1.17624	1.17635	1.17580	1.17591	1003	0	3
2021.09.16	20:00:00	1.17591	1.17609	1.17555	1.17555	1172	0	3
2021.09.16	20:30:00	1.17556	1.17561	1.17534	1.17551	765	0	4
2021.09.16	21:00:00	1.17551	1.17562	1.17542	1.17558	727	0	5
2021.09.16	21:30:00	1.17558	1.17568	1.17531	1.17534	1352	0	4
2021.09.16	22:00:00	1.17534	1.17709	1.17529	1.17645	3566	0	1
2021.09.16	22:30:00	1.17645	1.17686	1.17628	1.17685	1403	0	3
2021.09.16	23:00:00	1.17684	1.17708	1.17662	1.17698	1251	0	2
2021.09.16	23:30:00	1.17698	1.17703	1.17628	1.17632	518	0	2
2021.09.17	00:00:00	1.17634	1.17678	1.17632	1.17660	60	0	12
2021.09.17	00:30:00	1.17660	1.17683	1.17635	1.17669	152	0	8
2021.09.17	01:00:00	1.17669	1.17686	1.17646	1.17652	1364	0	1
2021.09.17	01:30:00	1.17652	1.17654	1.17636	1.17649	367	0	6
2021.09.17	02:00:00	1.17649	1.17656	1.17640	1.17645	285	0	5
2021.09.17	02:30:00	1.17646	1.17653	1.17640	1.17646	340	0	6
2021.09.17	03:00:00	1.17646	1.17651	1.17601	1.17610	1118	0	5
2021.09.17	03:30:00	1.17610	1.17631	1.17587	1.17594	1090	0	2
2021.09.17	04:00:00	1.17594	1.17664	1.17582	1.17661	1220	0	4
2021.09.17	04:30:00	1.17661	1.17669	1.17596	1.17601	1686	0	5
2021.09.17	05:00:00	1.17601	1.17644	1.17597	1.17635	747	0	6
2021.09.17	05:30:00	1.17635	1.17679	1.17625	1.17668	1040	0	6
2021.09.17	06:00:00	1.17669	1.17692	1.17658	1.17680	553	0	5
2021.09.17	06:30:00	1.17680	1.17696	1.17677	1.17683	407	0	7
2021.09.17	07:00:00	1.17683	1.17726	1.17682	1.17725	541	0	6
2021.09.17	07:30:00	1.17725	1.17730	1.17698	1.17726	496	0	6
2021.09.17	08:00:00	1.17727	1.17739	1.17700	1.17702	693	0	5
2021.09.17	08:30:00	1.17702	1.17709	1.17674	1.17700	1105	0	4
2021.09.17	09:00:00	1.17700	1.17743	1.17681	1.17713	1765	0	1
2021.09.17	09:30:00	1.17713	1.17743	1.17689	1.17719	1479	0	3
2021.09.17	10:00:00	1.17719	1.17844	1.17711	1.17817	3604	0	4
2021.09.17	10:30:00	1.17817	1.17822	1.17712	1.17724	2008	0	4
2021.09.17	11:00:00	1.17724	1.17801	1.17680	1.17776	2601	0	1
2021.09.17	11:30:00	1.17776	1.17827	1.17734	1.17768	2767	0	4
2021.09.17	12:00:00	1.17767	1.17820	1.17735	1.17790	3485	0	1
2021.09.17	12:30:00	1.17790	1.17875	1.17760	1.17815	4690	0	1
2021.09.17	13:00:00	1.17815	1.17855	1.17791	1.17847	2488	0	2
2021.09.17	13:30:00	1.17847	1.17854	1.17782	1.17823	2081	0	4
2021.09.17	14:00:00	1.17823	1.17832	1.17751	1.17769	2064	0	3
2021.09.17	14:30:00	1.17770	1.17880	1.17765	1.17879	2075	0	5
2021.09.17	15:00:00	1.17879	1.17884	1.17784	1.17802	3189	0	1
2021.09.17	15:30:00	1.17802	1.17806	1.17720	1.17733	2680	0	1
2021.09.17	16:00:00	1.17732	1.17745	1.17556	1.17560	4153	0	1
2021.09.17	16:30:00	1.17559	1.17631	1.17504	1.17533	4652	0	1
2021.09.17	17:00:00	1.17533	1.17568	1.17408	1.17413	4419	0	1
2021.09.17	17:30:00	1.17413	1.17477	1.17338	1.17373	4933	0	2
2021.09.17	18:00:00	1.17373	1.17401	1.17286	1.17349	3886	0	1
2021.09.17	18:30:00	1.17349	1.17353	1.17284	1.17330	2597	0	1
2021.09.17	19:00:00	1.17331	1.17361	1.17307	1.17314	1382	0	1
2021.09.17	19:30:00	1.17314	1.17344	1.17244	1.17251	1432	0	1
2021.09.17	20:00:00	1.17251	1.17295	1.17241	1.17292	1083	0	5
2021.09.17	20:30:00	1.17292	1.17316	1.17254	1.17266	1302	0	2
2021.09.17	21:00:00	1.17266	1.17297	1.17250	1.17271	1105	0	2
2021.09.17	21:30:00	1.17271	1.17292	1.17261	1.17287	875	0	3
2021.09.17	22:00:00	1.17287	1.17318	1.17286	1.17313	787	0	5
2021.09.17	22:30:00	1.17313	1.17316	1.17289	1.17301	1012	0	5
2021.09.17	23:00:00	1.17301	1.17307	1.17255	1.17258	896	0	6
2021.09.17	23:30:00	1.17257	1.17263	1.17242	1.17249	712	0	5
2021.09.20	00:00:00	1.17284	1.17289	1.17245	1.17277	100	0	3
2021.09.20	00:30:00	1.17277	1.17291	1.17259	1.17259	60	0	24
2021.09.20	01:00:00	1.17259	1.17282	1.17227	1.17227	549	0	5
2021.09.20	01:30:00	1.17227	1.17270	1.17227	1.17263	1943	0	4
2021.09.20	02:00:00	1.17264	1.17286	1.17256	1.17274	397	0	5
2021.09.20	02:30:00	1.17273	1.17289	1.17258	1.17287	328	0	5
2021.09.20	03:00:00	1.17287	1.17291	1.17246	1.17261	659	0	6
2021.09.20	03:30:00	1.17261	1.17263	1.17224	1.17231	525	0	5
2021.09.20	04:00:00	1.17231	1.17233	1.17194	1.17205	708	0	6
2021.09.20	04:30:00	1.17206	1.17214	1.17178	1.17179	771	0	6
2021.09.20	05:00:00	1.17179	1.17185	1.17107	1.17123	1533	0	4
2021.09.20	05:30:00	1.17123	1.17134	1.17098	1.17117	1420	0	2
2021.09.20	06:00:00	1.17117	1.17146	1.17107	1.17108	646	0	1
2021.09.20	06:30:00	1.17108	1.17125	1.17095	1.17102	561	0	5
2021.09.20	07:00:00	1.17102	1.17129	1.17097	1.17126	383	0	7
2021.09.20	07:30:00	1.17126	1.17152	1.17120	1.17146	390	0	4
2021.09.20	08:00:00	1.17146	1.17155	1.17128	1.17155	535	0	6
2021.09.20	08:30:00	1.17155	1.17174	1.17145	1.17164	674	0	5
2021.09.20	09:00:00	1.17164	1.17174	1.17125	1.17144	1683	0	5
2021.09.20	09:30:00	1.17144	1.17155	1.17105	1.17142	1891	0	3
2021.09.20	10:00:00	1.17142	1.17179	1.17053	1.17056	4460	0	4
2021.09.20	10:30:00	1.17056	1.17130	1.17055	1.17104	3092	0	1
2021.09.20	11:00:00	1.17104	1.17116	1.17060	1.17082	2501	0	4
2021.09.20	11:30:00	1.17082	1.17131	1.17047	1.17091	2377	0	2
2021.09.20	12:00:00	1.17091	1.17094	1.17010	1.17014	2178	0	3
2021.09.20	12:30:00	1.17014	1.17095	1.16997	1.17061	2080	0	5
2021.09.20	13:00:00	1.17060	1.17160	1.17058	1.17152	2361	0	1
2021.09.20	13:30:00	1.17151	1.17158	1.17104	1.17123	1722	0	3
2021.09.20	14:00:00	1.17123	1.17129	1.17049	1.17080	2333	0	6
2021.09.20	14:30:00	1.17080	1.17099	1.17029	1.17049	2221	0	1
2021.09.20	15:00:00	1.17048	1.17124	1.17048	1.17088	2832	0	3
2021.09.20	15:30:00	1.17088	1.17165	1.17058	1.17138	3811	0	1
2021.09.20	16:00:00	1.17139	1.17174	1.17120	1.17139	2943	0	2
2021.09.20	16:30:00	1.17139	1.17180	1.17109	1.17178	5212	0	3
2021.09.20	17:00:00	1.17178	1.17228	1.17123	1.17184	4290	0	1
2021.09.20	17:30:00	1.17184	1.17299	1.17165	1.17235	3802	0	2
2021.09.20	18:00:00	1.17234	1.17359	1.17232	1.17341	2955	0	2
2021.09.20	18:30:00	1.17341	1.17359	1.17266	1.17279	2494	0	2
2021.09.20	19:00:00	1.17280	1.17338	1.17272	1.17295	2051	0	1
2021.09.20	19:30:00	1.17295	1.17305	1.17215	1.17218	1802	0	2
2021.09.20	20:00:00	1.17218	1.17291	1.17216	1.17277	1264	0	4
2021.09.20	20:30:00	1.17277	1.17306	1.17251	1.17253	1048	0	3
2021.09.20	21:00:00	1.17254	1.17262	1.17221	1.17241	762	0	5
2021.09.20	21:30:00	1.17241	1.17276	1.17237	1.17238	1383	0	5
2021.09.20	22:00:00	1.17239	1.17253	1.17219	1.17252	1067	0	4
2021.09.20	22:30:00	1.17252	1.17300	1.17247	1.17294	1291	0	2
2021.09.20	23:00:00	1.17294	1.17299	1.17247	1.17266	571	0	4
2021.09.20	23:30:00	1.17265	1.17277	1.17250	1.17250	380	0	4
2021.09.21	00:00:00	1.17250	1.17288	1.17241	1.17264	87	0	9
2021.09.21	00:30:00	1.17264	1.17286	1.17246	1.17260	168	0	3
2021.09.21	01:00:00	1.17260	1.17298	1.17253	1.17284	338	0	1
2021.09.21	01:30:00	1.17284	1.17284	1.17271	1.17272	270	0	6
2021.09.21	02:00:00	1.17273	1.17282	1.17247	1.17263	430	0	6
2021.09.21	02:30:00	1.17263	1.17272	1.17252	1.17264	539	0	4
2021.09.21	03:00:00	1.17263	1.17303	1.17244	1.17264	1128	0	2
2021.09.21	03:30:00	1.17263	1.17280	1.17248	1.17252	968	0	6
2021.09.21	04:00:00	1.17252	1.17293	1.17228	1.17248	1124	0	5
2021.09.21	04:30:00	1.17248	1.17389	1.17233	1.17383	1488	0	1
2021.09.21	05:00:00	1.17383	1.17395	1.17332	1.17338	880	0	6
2021.09.21	05:30:00	1.17338	1.17339	1.17318	1.17318	355	0	6
2021.09.21	06:00:00	1.17318	1.17318	1.17293	1.17300	484	0	6
2021.09.21	06:30:00	1.17300	1.17322	1.17293	1.17314	492	0	7
2021.09.21	07:00:00	1.17314	1.17344	1.17313	1.17313	547	0	7
2021.09.21	07:30:00	1.17313	1.17315	1.17293	1.17313	469	0	6
2021.09.21	08:00:00	1.17313	1.17354	1.17309	1.17351	658	0	6
2021.09.21	08:30:00	1.17351	1.17352	1.17327	1.17330	908	0	3
2021.09.21	09:00:00	1.17329	1.17369	1.17296	1.17358	2076	0	1
2021.09.21	09:30:00	1.17358	1.17369	1.17289	1.17308	1740	0	4
2021.09.21	10:00:00	1.17307	1.17339	1.17249	1.17285	3544	0	3
2021.09.21	10:30:00	1.17285	1.17310	1.17178	1.17263	2548	0	1
2021.09.21	11:00:00	1.17263	1.17310	1.17223	1.17286	2611	0	4
2021.09.21	11:30:00	1.17285	1.17365	1.17238	1.17335	2619	0	3
2021.09.21	12:00:00	1.17335	1.17373	1.17306	1.17339	2087	0	4
2021.09.21	12:30:00	1.17339	1.17375	1.17294	1.17364	1604	0	3
2021.09.21	13:00:00	1.17365	1.17386	1.17316	1.17323	1740	0	1
2021.09.21	13:30:00	1.17323	1.17369	1.17320	1.17351	1219	0	3
2021.09.21	14:00:00	1.17351	1.17384	1.17327	1.17358	1663	0	4
2021.09.21	14:30:00	1.17358	1.17453	1.17345	1.17440	1894	0	1
2021.09.21	15:00:00	1.17440	1.17481	1.17355	1.17389	5386	0	1
2021.09.21	15:30:00	1.17390	1.17422	1.17330	1.17390	4449	0	1
2021.09.21	16:00:00	1.17391	1.17412	1.17312	1.17326	3747	0	1
2021.09.21	16:30:00	1.17326	1.17348	1.17275	1.17302	4586	0	2
2021.09.21	17:00:00	1.17302	1.17309	1.17189	1.17228	4325	0	1
2021.09.21	17:30:00	1.17228	1.17265	1.17164	1.17238	5130	0	2
2021.09.21	18:00:00	1.17238	1.17255	1.17144	1.17152	4128	0	4
2021.09.21	18:30:00	1.17152	1.17244	1.17143	1.17238	2575	0	3
2021.09.21	19:00:00	1.17238	1.17282	1.17220	1.17264	1855	0	1
2021.09.21	19:30:00	1.17264	1.17287	1.17247	1.17279	1205	0	1
2021.09.21	20:00:00	1.17279	1.17292	1.17232	1.17247	1532	0	4
2021.09.21	20:30:00	1.17248	1.17259	1.17180	1.17258	1741	0	3
2021.09.21	21:00:00	1.17258	1.17306	1.17253	1.17261	1637	0	4
2021.09.21	21:30:00	1.17261	1.17293	1.17246	1.17257	1330	0	4
2021.09.21	22:00:00	1.17258	1.17291	1.17245	1.17286	981	0	5
2021.09.21	22:30:00	1.17286	1.17318	1.17284	1.17287	1157	0	4
2021.09.21	23:00:00	1.17286	1.17292	1.17232	1.17247	629	0	1
2021.09.21	23:30:00	1.17247	1.17267	1.17233	1.17240	519	0	4
2021.09.22	00:00:00	1.17240	1.17270	1.17240	1.17266	66	0	21
2021.09.22	00:30:00	1.17265	1.17273	1.17242	1.17245	90	0	2
2021.09.22	01:00:00	1.17244	1.17272	1.17237	1.17248	343	0	5
2021.09.22	01:30:00	1.17248	1.17252	1.17238	1.17238	204	0	5
2021.09.22	02:00:00	1.17238	1.17239	1.17225	1.17228	260	0	7
2021.09.22	02:30:00	1.17228	1.17233	1.17214	1.17223	274	0	4
2021.09.22	03:00:00	1.17223	1.17245	1.17214	1.17215	926	0	2
2021.09.22	03:30:00	1.17215	1.17224	1.17165	1.17190	997	0	5
2021.09.22	04:00:00	1.17190	1.17285	1.17160	1.17284	3634	0	1
2021.09.22	04:30:00	1.17284	1.17300	1.17259	1.17273	1087	0	3
2021.09.22	05:00:00	1.17273	1.17275	1.17252	1.17253	536	0	3
2021.09.22	05:30:00	1.17254	1.17259	1.17236	1.17243	619	0	6
2021.09.22	06:00:00	1.17243	1.17246	1.17219	1.17228	577	0	2
2021.09.22	06:30:00	1.17228	1.17229	1.17184	1.17194	471	0	2
2021.09.22	07:00:00	1.17195	1.17195	1.17163	1.17181	558	0	5
2021.09.22	07:30:00	1.17181	1.17231	1.17179	1.17213	347	0	6
2021.09.22	08:00:00	1.17213	1.17256	1.17212	1.17244	594	0	6
2021.09.22	08:30:00	1.17244	1.17257	1.17210	1.17221	927	0	1
2021.09.22	09:00:00	1.17221	1.17246	1.17162	1.17220	1650	0	3
2021.09.22	09:30:00	1.17220	1.17280	1.17203	1.17275	927	0	4
2021.09.22	10:00:00	1.17274	1.17322	1.17232	1.17286	1900	0	1
2021.09.22	10:30:00	1.17286	1.17369	1.17264	1.17280	1738	0	3
2021.09.22	11:00:00	1.17280	1.17300	1.17236	1.17247	1287	0	1
2021.09.22	11:30:00	1.17247	1.17343	1.17238	1.17336	1235	0	2
2021.09.22	12:00:00	1.17338	1.17364	1.17307	1.17312	1242	0	3
2021.09.22	12:30:00	1.17312	1.17346	1.17279	1.17280	1031	0	4
2021.09.22	13:00:00	1.17284	1.17312	1.17279	1.17307	804	0	5
2021.09.22	13:30:00	1.17307	1.17350	1.17298	1.17334	1154	0	1
2021.09.22	14:00:00	1.17334	1.17337	1.17283	1.17306	890	0	1
2021.09.22	14:30:00	1.17306	1.17326	1.17239	1.17256	923	0	4
2021.09.22	15:00:00	1.17256	1.17307	1.17246	1.17299	1354	0	4
2021.09.22	15:30:00	1.17300	1.17327	1.17272	1.17291	1720	0	1
2021.09.22	16:00:00	1.17290	1.17330	1.17240	1.17252	1393	0	4
2021.09.22	16:30:00	1.17252	1.17325	1.17239	1.17305	2275	0	1
2021.09.22	17:00:00	1.17306	1.17444	1.17282	1.17347	2269	0	3
2021.09.22	17:30:00	1.17347	1.17402	1.17297	1.17342	2170	0	3
