<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.01	16:00:00	1.19916	1.20761	1.19746	1.20681	57984	0	10
2020.12.02	00:00:00	1.20663	1.20831	1.20600	1.20678	15790	0	10
2020.12.02	08:00:00	1.20678	1.20871	1.20394	1.20654	57423	0	10
2020.12.02	16:00:00	1.20654	1.21179	1.20596	1.21148	45293	0	10
2020.12.03	00:00:00	1.21148	1.21248	1.21036	1.21189	15331	0	10
2020.12.03	08:00:00	1.21189	1.21609	1.21005	1.21505	50989	0	10
2020.12.03	16:00:00	1.21505	1.21740	1.21322	1.21397	43004	0	10
2020.12.04	00:00:00	1.21432	1.21535	1.21384	1.21495	15592	0	10
2020.12.04	08:00:00	1.21495	1.21769	1.21311	1.21452	58436	0	10
2020.12.04	16:00:00	1.21453	1.21713	1.21096	1.21193	45113	0	10
2020.12.07	00:00:00	1.21299	1.21397	1.21180	1.21312	14903	0	10
2020.12.07	08:00:00	1.21312	1.21389	1.20780	1.21367	53812	0	10
2020.12.07	16:00:00	1.21367	1.21658	1.21068	1.21085	39329	0	10
2020.12.08	00:00:00	1.21085	1.21191	1.21036	1.21180	12401	0	9
2020.12.08	08:00:00	1.21179	1.21337	1.20950	1.21177	53543	0	9
2020.12.08	16:00:00	1.21178	1.21333	1.20995	1.21018	39392	0	9
2020.12.09	00:00:00	1.21018	1.21306	1.20996	1.21306	11630	0	9
2020.12.09	08:00:00	1.21306	1.21469	1.21007	1.21201	40960	0	9
2020.12.09	16:00:00	1.21201	1.21233	1.20582	1.20794	45844	0	9
2020.12.10	00:00:00	1.20794	1.20999	1.20681	1.20959	13386	0	9
2020.12.10	08:00:00	1.20958	1.21352	1.20807	1.21253	59657	0	9
2020.12.10	16:00:00	1.21253	1.21587	1.20961	1.21356	61619	0	9
2020.12.11	00:00:00	1.21356	1.21597	1.21348	1.21548	13040	0	9
2020.12.11	08:00:00	1.21548	1.21626	1.21098	1.21151	47780	0	9
2020.12.11	16:00:00	1.21150	1.21330	1.21049	1.21099	36880	0	9
2020.12.14	00:00:00	1.21346	1.21427	1.21151	1.21402	12931	0	9
2020.12.14	08:00:00	1.21402	1.21763	1.21380	1.21709	37482	0	9
2020.12.14	16:00:00	1.21709	1.21709	1.21226	1.21426	37009	0	9
2020.12.15	00:00:00	1.21434	1.21626	1.21402	1.21542	13952	0	9
2020.12.15	08:00:00	1.21542	1.21659	1.21207	1.21390	41040	0	9
2020.12.15	16:00:00	1.21390	1.21685	1.21376	1.21493	33200	0	9
2020.12.16	00:00:00	1.21493	1.21647	1.21447	1.21619	9875	0	9
2020.12.16	08:00:00	1.21619	1.22118	1.21519	1.21872	51107	0	9
2020.12.16	16:00:00	1.21872	1.22058	1.21245	1.21981	58350	0	9
2020.12.17	00:00:00	1.21981	1.22351	1.21893	1.22253	16393	0	9
2020.12.17	08:00:00	1.22253	1.22584	1.22236	1.22413	44368	0	9
2020.12.17	16:00:00	1.22414	1.22723	1.22386	1.22672	35134	0	9
2020.12.18	00:00:00	1.22671	1.22708	1.22381	1.22427	13479	0	9
2020.12.18	08:00:00	1.22426	1.22684	1.22424	1.22482	38107	0	9
2020.12.18	16:00:00	1.22482	1.22574	1.22251	1.22536	33418	0	9
2020.12.21	00:00:00	1.22167	1.22347	1.21781	1.21910	23791	0	9
2020.12.21	08:00:00	1.21909	1.22264	1.21293	1.21905	92334	0	9
2020.12.21	16:00:00	1.21906	1.22524	1.21906	1.22402	47603	0	9
2020.12.22	00:00:00	1.22402	1.22494	1.22152	1.22181	15468	0	9
2020.12.22	08:00:00	1.22181	1.22566	1.22038	1.22297	49991	0	9
2020.12.22	16:00:00	1.22297	1.22386	1.21517	1.21604	53323	0	9
2020.12.23	00:00:00	1.21604	1.21917	1.21534	1.21885	21563	0	9
2020.12.23	08:00:00	1.21885	1.22004	1.21598	1.21759	40644	0	9
2020.12.23	16:00:00	1.21758	1.22206	1.21721	1.21841	49544	0	9
2020.12.24	00:00:00	1.21841	1.22152	1.21811	1.22045	15816	0	9
2020.12.24	08:00:00	1.22045	1.22094	1.21852	1.21879	24017	0	9
2020.12.24	16:00:00	1.21879	1.21973	1.21766	1.21850	23381	0	9
2020.12.28	00:00:00	1.21786	1.22234	1.21638	1.22231	19185	0	9
2020.12.28	08:00:00	1.22232	1.22499	1.21909	1.22125	44397	0	9
2020.12.28	16:00:00	1.22125	1.22397	1.22022	1.22147	34520	0	9
2020.12.29	00:00:00	1.22159	1.22426	1.22063	1.22357	16710	0	9
2020.12.29	08:00:00	1.22356	1.22610	1.22352	1.22529	37717	0	9
2020.12.29	16:00:00	1.22530	1.22748	1.22356	1.22478	40155	0	9
2020.12.30	00:00:00	1.22470	1.22945	1.22461	1.22845	21769	0	9
2020.12.30	08:00:00	1.22845	1.22933	1.22522	1.22908	40908	0	9
2020.12.30	16:00:00	1.22908	1.23097	1.22708	1.22939	43726	0	9
2020.12.31	00:00:00	1.22953	1.23090	1.22847	1.22891	15857	0	9
2020.12.31	08:00:00	1.22891	1.23037	1.22589	1.22839	44919	0	9
2020.12.31	16:00:00	1.22839	1.22848	1.22087	1.22133	42731	0	9
2021.01.04	00:00:00	1.22372	1.22588	1.22272	1.22548	27570	0	9
2021.01.04	08:00:00	1.22548	1.23057	1.22417	1.22984	55830	0	9
2021.01.04	16:00:00	1.22985	1.23094	1.22410	1.22448	65344	0	9
2021.01.05	00:00:00	1.22480	1.22764	1.22406	1.22718	21795	0	9
2021.01.05	08:00:00	1.22718	1.22903	1.22547	1.22621	56677	0	9
2021.01.05	16:00:00	1.22621	1.23052	1.22538	1.22900	59963	0	9
2021.01.06	00:00:00	1.22937	1.23261	1.22751	1.22961	52691	0	9
2021.01.06	08:00:00	1.22961	1.23491	1.22960	1.23190	80846	0	9
2021.01.06	16:00:00	1.23191	1.23394	1.22653	1.23251	90580	0	9
2021.01.07	00:00:00	1.23249	1.23440	1.23105	1.23122	24014	0	9
2021.01.07	08:00:00	1.23122	1.23252	1.22446	1.22682	71080	0	9
2021.01.07	16:00:00	1.22682	1.22823	1.22459	1.22702	63137	0	9
2021.01.08	00:00:00	1.22702	1.22720	1.22344	1.22574	26888	0	9
2021.01.08	08:00:00	1.22573	1.22842	1.22128	1.22709	72281	0	9
2021.01.08	16:00:00	1.22709	1.22832	1.21925	1.22186	86579	0	9
2021.01.11	00:00:00	1.22151	1.22222	1.21662	1.21812	27052	0	9
2021.01.11	08:00:00	1.21812	1.21993	1.21388	1.21442	52955	0	9
2021.01.11	16:00:00	1.21442	1.21739	1.21318	1.21507	49768	0	9
2021.01.12	00:00:00	1.21507	1.21616	1.21383	1.21528	17307	0	9
2021.01.12	08:00:00	1.21528	1.21787	1.21399	1.21457	51007	0	9
2021.01.12	16:00:00	1.21457	1.22092	1.21367	1.22061	51578	0	9
2021.01.13	00:00:00	1.22061	1.22199	1.22000	1.22085	16628	0	9
2021.01.13	08:00:00	1.22084	1.22224	1.21542	1.21608	49158	0	9
2021.01.13	16:00:00	1.21608	1.21803	1.21395	1.21569	53494	0	9
2021.01.14	00:00:00	1.21569	1.21716	1.21353	1.21547	25280	0	9
2021.01.14	08:00:00	1.21547	1.21669	1.21106	1.21193	52312	0	9
2021.01.14	16:00:00	1.21193	1.21780	1.21115	1.21515	57170	0	9
2021.01.15	00:00:00	1.21515	1.21621	1.21348	1.21393	17026	0	9
2021.01.15	08:00:00	1.21393	1.21463	1.21134	1.21155	46550	0	9
2021.01.15	16:00:00	1.21155	1.21174	1.20745	1.20755	51723	0	9
2021.01.18	00:00:00	1.20813	1.20860	1.20646	1.20772	22048	0	9
2021.01.18	08:00:00	1.20772	1.20864	1.20531	1.20656	42167	0	9
2021.01.18	16:00:00	1.20656	1.20813	1.20624	1.20745	21189	0	9
2021.01.19	00:00:00	1.20745	1.20981	1.20735	1.20966	14101	0	9
2021.01.19	08:00:00	1.20966	1.21409	1.20848	1.21356	48257	0	9
2021.01.19	16:00:00	1.21356	1.21446	1.21152	1.21283	38509	0	9
2021.01.20	00:00:00	1.21281	1.21491	1.21212	1.21439	16085	0	9
2021.01.20	08:00:00	1.21440	1.21579	1.20951	1.21066	51146	0	9
2021.01.20	16:00:00	1.21067	1.21174	1.20762	1.21056	41383	0	9
2021.01.21	00:00:00	1.21054	1.21377	1.21027	1.21342	14939	0	9
2021.01.21	08:00:00	1.21341	1.21728	1.21146	1.21510	58510	0	9
2021.01.21	16:00:00	1.21509	1.21698	1.21352	1.21600	50912	0	9
2021.01.22	00:00:00	1.21602	1.21772	1.21540	1.21715	15748	0	9
2021.01.22	08:00:00	1.21715	1.21892	1.21511	1.21651	50066	0	9
2021.01.22	16:00:00	1.21651	1.21843	1.21538	1.21707	40497	0	9
2021.01.25	00:00:00	1.21695	1.21806	1.21598	1.21803	18178	0	9
2021.01.25	08:00:00	1.21803	1.21830	1.21396	1.21466	55109	0	9
2021.01.25	16:00:00	1.21465	1.21520	1.21155	1.21383	50543	0	9
2021.01.26	00:00:00	1.21369	1.21457	1.21266	1.21306	18713	0	9
2021.01.26	08:00:00	1.21306	1.21615	1.21073	1.21564	60894	0	9
2021.01.26	16:00:00	1.21564	1.21755	1.21394	1.21593	43784	0	9
2021.01.27	00:00:00	1.21593	1.21694	1.21529	1.21624	15865	0	9
2021.01.27	08:00:00	1.21624	1.21654	1.20978	1.21108	61187	0	9
2021.01.27	16:00:00	1.21108	1.21286	1.20580	1.21094	99633	0	9
2021.01.28	00:00:00	1.21094	1.21107	1.20821	1.21049	32152	0	9
2021.01.28	08:00:00	1.21049	1.21304	1.20801	1.21281	73969	0	9
2021.01.28	16:00:00	1.21281	1.21419	1.21180	1.21191	61191	0	9
2021.01.29	00:00:00	1.21175	1.21262	1.20941	1.20991	23691	0	9
2021.01.29	08:00:00	1.20991	1.21519	1.20968	1.21458	80293	0	9
2021.01.29	16:00:00	1.21459	1.21554	1.21245	1.21374	71558	0	9
2021.02.01	00:00:00	1.21301	1.21361	1.21198	1.21296	26106	0	9
2021.02.01	08:00:00	1.21296	1.21322	1.20690	1.20843	63327	0	9
2021.02.01	16:00:00	1.20843	1.20990	1.20556	1.20593	51932	0	9
2021.02.02	00:00:00	1.20593	1.20873	1.20587	1.20790	21132	0	9
2021.02.02	08:00:00	1.20789	1.20869	1.20258	1.20477	57661	0	9
2021.02.02	16:00:00	1.20477	1.20490	1.20111	1.20431	48406	0	9
2021.02.03	00:00:00	1.20429	1.20497	1.20353	1.20434	17693	0	9
2021.02.03	08:00:00	1.20434	1.20436	1.20044	1.20167	51870	0	9
2021.02.03	16:00:00	1.20166	1.20367	1.20035	1.20349	39505	0	9
2021.02.04	00:00:00	1.20351	1.20423	1.20121	1.20165	21164	0	9
2021.02.04	08:00:00	1.20165	1.20165	1.19823	1.19836	58502	0	9
2021.02.04	16:00:00	1.19836	1.19888	1.19571	1.19580	32391	0	9
2021.02.05	00:00:00	1.19580	1.19714	1.19517	1.19624	16571	0	9
2021.02.05	08:00:00	1.19624	1.20234	1.19589	1.20036	55340	0	9
2021.02.05	16:00:00	1.20035	1.20494	1.20003	1.20479	42202	0	9
2021.02.08	00:00:00	1.20366	1.20546	1.20292	1.20362	18509	0	9
2021.02.08	08:00:00	1.20362	1.20485	1.20193	1.20372	37770	0	9
2021.02.08	16:00:00	1.20372	1.20655	1.20327	1.20425	37485	0	9
2021.02.09	00:00:00	1.20425	1.20816	1.20420	1.20776	19026	0	9
2021.02.09	08:00:00	1.20776	1.21161	1.20669	1.21013	53509	0	9
2021.02.09	16:00:00	1.21013	1.21213	1.20881	1.21181	40224	0	9
2021.02.10	00:00:00	1.21178	1.21293	1.21082	1.21238	14331	0	9
2021.02.10	08:00:00	1.21238	1.21435	1.21127	1.21281	51581	0	9
2021.02.10	16:00:00	1.21281	1.21392	1.21160	1.21172	44614	0	9
2021.02.11	00:00:00	1.21167	1.21271	1.21131	1.21259	8901	0	9
2021.02.11	08:00:00	1.21259	1.21490	1.21176	1.21432	30403	0	9
2021.02.11	16:00:00	1.21432	1.21446	1.21211	1.21287	36846	0	9
2021.02.12	00:00:00	1.21285	1.21344	1.21180	1.21309	12526	0	9
2021.02.12	08:00:00	1.21309	1.21310	1.20837	1.20866	37858	0	9
2021.02.12	16:00:00	1.20866	1.21282	1.20810	1.21178	34365	0	9
2021.02.15	00:00:00	1.21240	1.21399	1.21161	1.21376	12598	0	9
2021.02.15	08:00:00	1.21374	1.21447	1.21233	1.21265	33608	0	9
2021.02.15	16:00:00	1.21265	1.21377	1.21203	1.21271	15471	0	9
2021.02.16	00:00:00	1.21265	1.21501	1.21243	1.21362	13673	0	9
2021.02.16	08:00:00	1.21362	1.21690	1.21059	1.21078	43431	0	9
2021.02.16	16:00:00	1.21078	1.21234	1.20945	1.21060	43725	0	9
2021.02.17	00:00:00	1.21059	1.21077	1.20827	1.20927	21026	0	9
2021.02.17	08:00:00	1.20927	1.20929	1.20299	1.20333	48046	0	9
2021.02.17	16:00:00	1.20333	1.20472	1.20228	1.20304	38799	0	9
2021.02.18	00:00:00	1.20304	1.20496	1.20304	1.20454	14322	0	9
2021.02.18	08:00:00	1.20454	1.20897	1.20358	1.20843	46055	0	9
2021.02.18	16:00:00	1.20843	1.20941	1.20616	1.20895	37530	0	9
2021.02.19	00:00:00	1.20895	1.20980	1.20818	1.20938	15681	0	9
2021.02.19	08:00:00	1.20938	1.21440	1.20902	1.21303	45319	0	9
2021.02.19	16:00:00	1.21303	1.21396	1.21073	1.21166	33100	0	9
2021.02.22	00:00:00	1.21132	1.21350	1.21120	1.21197	19643	0	9
2021.02.22	08:00:00	1.21197	1.21538	1.20908	1.21468	53383	0	9
2021.02.22	16:00:00	1.21469	1.21689	1.21287	1.21523	44684	0	9
2021.02.23	00:00:00	1.21510	1.21767	1.21510	1.21696	14761	0	9
2021.02.23	08:00:00	1.21696	1.21796	1.21349	1.21488	51063	0	9
2021.02.23	16:00:00	1.21488	1.21660	1.21349	1.21492	51833	0	9
2021.02.24	00:00:00	1.21492	1.21658	1.21423	1.21475	33449	0	9
2021.02.24	08:00:00	1.21475	1.21741	1.21232	1.21330	64324	0	9
2021.02.24	16:00:00	1.21330	1.21740	1.21087	1.21605	57015	0	9
2021.02.25	00:00:00	1.21605	1.21825	1.21555	1.21773	22572	0	9
2021.02.25	08:00:00	1.21774	1.22373	1.21672	1.22117	68113	0	9
2021.02.25	16:00:00	1.22117	1.22427	1.21599	1.21685	119616	0	9
2021.02.26	00:00:00	1.21698	1.21833	1.21367	1.21534	55415	0	9
2021.02.26	08:00:00	1.21534	1.21590	1.20921	1.21230	96814	0	9
2021.02.26	16:00:00	1.21230	1.21409	1.20617	1.20730	94033	0	9
2021.03.01	00:00:00	1.20686	1.21008	1.20681	1.20842	30381	0	9
2021.03.01	08:00:00	1.20843	1.20924	1.20280	1.20526	51486	0	9
2021.03.01	16:00:00	1.20525	1.20670	1.20271	1.20486	57261	0	9
2021.03.02	00:00:00	1.20486	1.20501	1.20147	1.20211	32130	0	9
2021.03.02	08:00:00	1.20211	1.20371	1.19912	1.20286	60489	0	9
2021.03.02	16:00:00	1.20285	1.20940	1.20274	1.20904	48053	0	9
2021.03.03	00:00:00	1.20904	1.20930	1.20811	1.20836	14277	0	9
2021.03.03	08:00:00	1.20836	1.21128	1.20427	1.20541	67428	0	9
2021.03.03	16:00:00	1.20541	1.20801	1.20424	1.20629	63399	0	9
2021.03.04	00:00:00	1.20626	1.20661	1.20430	1.20559	24899	0	9
2021.03.04	08:00:00	1.20559	1.20621	1.20261	1.20354	55883	0	9
2021.03.04	16:00:00	1.20354	1.20533	1.19612	1.19645	102812	0	9
2021.03.05	00:00:00	1.19645	1.19764	1.19511	1.19591	28142	0	9
2021.03.05	08:00:00	1.19591	1.19604	1.18926	1.19174	85310	0	9
2021.03.05	16:00:00	1.19174	1.19459	1.19048	1.19089	90571	0	9
2021.03.08	00:00:00	1.19166	1.19317	1.18983	1.19118	31365	0	9
2021.03.08	08:00:00	1.19117	1.19141	1.18562	1.18707	56199	0	9
2021.03.08	16:00:00	1.18707	1.18869	1.18437	1.18455	54472	0	9
2021.03.09	00:00:00	1.18452	1.18667	1.18353	1.18534	30234	0	9
2021.03.09	08:00:00	1.18534	1.19152	1.18508	1.18913	53189	0	1
2021.03.09	16:00:00	1.18914	1.19086	1.18810	1.19003	47590	0	1
2021.03.10	00:00:00	1.19003	1.19021	1.18700	1.18746	17306	0	1
2021.03.10	08:00:00	1.18745	1.19124	1.18684	1.19101	44879	0	1
2021.03.10	16:00:00	1.19103	1.19293	1.18856	1.19283	51571	0	1
2021.03.11	00:00:00	1.19281	1.19342	1.19155	1.19270	13594	0	1
2021.03.11	08:00:00	1.19270	1.19735	1.19184	1.19566	53277	0	1
2021.03.11	16:00:00	1.19566	1.19895	1.19276	1.19855	49585	0	1
2021.03.12	00:00:00	1.19862	1.19881	1.19591	1.19630	14189	0	1
2021.03.12	08:00:00	1.19630	1.19630	1.19095	1.19260	48911	0	1
2021.03.12	16:00:00	1.19260	1.19610	1.19109	1.19524	42162	0	1
2021.03.15	00:00:00	1.19392	1.19670	1.19392	1.19429	15849	0	1
2021.03.15	08:00:00	1.19429	1.19432	1.19174	1.19244	34050	0	1
2021.03.15	16:00:00	1.19244	1.19368	1.19107	1.19268	32843	0	1
2021.03.16	00:00:00	1.19268	1.19383	1.19218	1.19373	11267	0	1
2021.03.16	08:00:00	1.19372	1.19514	1.19132	1.19225	32426	0	1
2021.03.16	16:00:00	1.19225	1.19270	1.18820	1.19015	42004	0	1
2021.03.17	00:00:00	1.19015	1.19056	1.18923	1.19031	9746	0	2
2021.03.17	08:00:00	1.19031	1.19162	1.18858	1.19112	25033	0	1
2021.03.17	16:00:00	1.19112	1.19852	1.18965	1.19780	64391	0	1
2021.03.18	00:00:00	1.19781	1.19873	1.19548	1.19609	18203	0	1
2021.03.18	08:00:00	1.19609	1.19884	1.19213	1.19278	48384	0	1
2021.03.18	16:00:00	1.19278	1.19383	1.19058	1.19134	48374	0	1
2021.03.19	00:00:00	1.19134	1.19201	1.19016	1.19184	13389	0	1
2021.03.19	08:00:00	1.19184	1.19367	1.18901	1.18994	31708	0	1
2021.03.19	16:00:00	1.18994	1.19122	1.18734	1.19053	47066	0	1
2021.03.22	00:00:00	1.18748	1.18985	1.18711	1.18930	13585	0	1
2021.03.22	08:00:00	1.18930	1.19311	1.18741	1.19227	36478	0	1
2021.03.22	16:00:00	1.19227	1.19466	1.19102	1.19315	32885	0	1
2021.03.23	00:00:00	1.19315	1.19403	1.19225	1.19228	13359	0	1
2021.03.23	08:00:00	1.19228	1.19313	1.18767	1.18888	39803	0	1
2021.03.23	16:00:00	1.18888	1.18910	1.18417	1.18487	33879	0	1
2021.03.24	00:00:00	1.18487	1.18526	1.18358	1.18460	13655	0	1
2021.03.24	08:00:00	1.18460	1.18469	1.18119	1.18332	37887	0	1
2021.03.24	16:00:00	1.18332	1.18386	1.18093	1.18124	34980	0	1
2021.03.25	00:00:00	1.18124	1.18273	1.18038	1.18202	13388	0	1
2021.03.25	08:00:00	1.18202	1.18257	1.17906	1.17968	30311	0	1
2021.03.25	16:00:00	1.17968	1.18151	1.17615	1.17638	40921	0	1
2021.03.26	00:00:00	1.17637	1.17840	1.17633	1.17761	10839	0	1
2021.03.26	08:00:00	1.17761	1.17968	1.17713	1.17758	29669	0	1
2021.03.26	16:00:00	1.17757	1.18045	1.17756	1.17931	30781	0	1
2021.03.29	00:00:00	1.17884	1.17933	1.17747	1.17783	11103	0	1
2021.03.29	08:00:00	1.17783	1.17935	1.17625	1.17851	35549	0	1
2021.03.29	16:00:00	1.17851	1.17923	1.17603	1.17644	31586	0	1
2021.03.30	00:00:00	1.17640	1.17748	1.17601	1.17636	9959	0	1
2021.03.30	08:00:00	1.17636	1.17650	1.17271	1.17308	36103	0	1
2021.03.30	16:00:00	1.17308	1.17372	1.17109	1.17160	28934	0	1
2021.03.31	00:00:00	1.17160	1.17256	1.17037	1.17071	10858	0	1
2021.03.31	08:00:00	1.17071	1.17476	1.17043	1.17251	30825	0	1
2021.03.31	16:00:00	1.17251	1.17595	1.17190	1.17300	35863	0	1
2021.04.01	00:00:00	1.17301	1.17324	1.17141	1.17151	12955	0	1
2021.04.01	08:00:00	1.17151	1.17534	1.17123	1.17448	34803	0	1
2021.04.01	16:00:00	1.17448	1.17796	1.17384	1.17759	30474	0	1
2021.04.02	00:00:00	1.17759	1.17838	1.17687	1.17775	7956	0	1
2021.04.02	08:00:00	1.17775	1.17862	1.17567	1.17682	12366	0	1
2021.04.02	16:00:00	1.17682	1.17684	1.17487	1.17618	10372	0	1
2021.04.05	00:00:00	1.17577	1.17713	1.17546	1.17586	11152	0	13
2021.04.05	08:00:00	1.17586	1.17804	1.17373	1.17783	17076	0	13
2021.04.05	16:00:00	1.17782	1.18190	1.17774	1.18120	18332	0	13
2021.04.06	00:00:00	1.18119	1.18210	1.17994	1.18050	10944	0	13
2021.04.06	08:00:00	1.18050	1.18329	1.17949	1.18282	39137	0	13
2021.04.06	16:00:00	1.18282	1.18771	1.18255	1.18752	28250	0	13
2021.04.07	00:00:00	1.18752	1.18776	1.18651	1.18703	11157	0	1
2021.04.07	08:00:00	1.18703	1.18980	1.18635	1.18843	35772	0	1
2021.04.07	16:00:00	1.18843	1.19142	1.18604	1.18648	30686	0	1
2021.04.08	00:00:00	1.18651	1.18737	1.18603	1.18723	9400	0	1
2021.04.08	08:00:00	1.18723	1.18946	1.18612	1.18921	29758	0	1
2021.04.08	16:00:00	1.18921	1.19269	1.18830	1.19128	28296	0	1
2021.04.09	00:00:00	1.19125	1.19197	1.19025	1.19035	9686	0	1
2021.04.09	08:00:00	1.19035	1.19039	1.18667	1.18758	34480	0	1
2021.04.09	16:00:00	1.18758	1.19100	1.18700	1.19011	24902	0	1
2021.04.12	00:00:00	1.18905	1.19035	1.18850	1.18876	14837	0	1
2021.04.12	08:00:00	1.18876	1.19179	1.18707	1.19137	30942	0	1
2021.04.12	16:00:00	1.19137	1.19186	1.18985	1.19101	22944	0	1
2021.04.13	00:00:00	1.19100	1.19154	1.18856	1.18869	15214	0	1
2021.04.13	08:00:00	1.18869	1.19340	1.18776	1.19238	46165	0	1
2021.04.13	16:00:00	1.19238	1.19553	1.19227	1.19476	32897	0	1
2021.04.14	00:00:00	1.19476	1.19635	1.19469	1.19621	12990	0	1
2021.04.14	08:00:00	1.19621	1.19737	1.19505	1.19632	32964	0	1
2021.04.14	16:00:00	1.19632	1.19869	1.19524	1.19791	30036	0	1
2021.04.15	00:00:00	1.19795	1.19893	1.19693	1.19698	11920	0	1
2021.04.15	08:00:00	1.19698	1.19929	1.19571	1.19577	32246	0	1
2021.04.15	16:00:00	1.19577	1.19835	1.19556	1.19657	30381	0	1
2021.04.16	00:00:00	1.19651	1.19743	1.19501	1.19628	11988	0	1
2021.04.16	08:00:00	1.19628	1.19943	1.19578	1.19832	34569	0	1
2021.04.16	16:00:00	1.19832	1.19932	1.19720	1.19818	17783	0	1
2021.04.19	00:00:00	1.19719	1.19770	1.19421	1.19580	13759	0	1
2021.04.19	08:00:00	1.19581	1.20476	1.19575	1.20398	42470	0	1
2021.04.19	16:00:00	1.20398	1.20404	1.20147	1.20369	25861	0	1
2021.04.20	00:00:00	1.20369	1.20713	1.20336	1.20627	13731	0	1
2021.04.20	08:00:00	1.20627	1.20795	1.20259	1.20342	37618	0	1
2021.04.20	16:00:00	1.20342	1.20562	1.20219	1.20353	29717	0	1
2021.04.21	00:00:00	1.20353	1.20432	1.20241	1.20270	11770	0	1
2021.04.21	08:00:00	1.20270	1.20351	1.19981	1.20136	29105	0	1
2021.04.21	16:00:00	1.20136	1.20388	1.19985	1.20343	25506	0	1
2021.04.22	00:00:00	1.20343	1.20464	1.20300	1.20333	11429	0	1
2021.04.22	08:00:00	1.20333	1.20660	1.20217	1.20639	30297	0	1
2021.04.22	16:00:00	1.20639	1.20692	1.19932	1.20145	43449	0	1
2021.04.23	00:00:00	1.20146	1.20272	1.20123	1.20261	10981	0	1
2021.04.23	08:00:00	1.20262	1.20753	1.20224	1.20711	30511	0	1
2021.04.23	16:00:00	1.20711	1.20995	1.20458	1.20967	31157	0	1
2021.04.26	00:00:00	1.20919	1.21163	1.20883	1.21077	14601	0	1
2021.04.26	08:00:00	1.21077	1.21149	1.20761	1.20801	31672	0	1
2021.04.26	16:00:00	1.20801	1.20931	1.20606	1.20843	22967	0	1
2021.04.27	00:00:00	1.20840	1.20883	1.20647	1.20723	10162	0	1
2021.04.27	08:00:00	1.20723	1.20921	1.20563	1.20813	27883	0	1
2021.04.27	16:00:00	1.20814	1.20924	1.20689	1.20883	23824	0	1
2021.04.28	00:00:00	1.20883	1.20927	1.20719	1.20723	10927	0	1
2021.04.28	08:00:00	1.20723	1.20792	1.20557	1.20673	28939	0	1
2021.04.28	16:00:00	1.20673	1.21342	1.20569	1.21252	51646	0	1
2021.04.29	00:00:00	1.21248	1.21496	1.21209	1.21313	11862	0	1
2021.04.29	08:00:00	1.21313	1.21363	1.21107	1.21223	33172	0	1
2021.04.29	16:00:00	1.21223	1.21289	1.21017	1.21200	31294	0	1
2021.04.30	00:00:00	1.21200	1.21261	1.21148	1.21165	11353	0	1
2021.04.30	08:00:00	1.21165	1.21195	1.20769	1.20832	25665	0	1
2021.04.30	16:00:00	1.20833	1.20917	1.20162	1.20197	42978	0	1
2021.05.03	00:00:00	1.20298	1.20350	1.20167	1.20205	8483	0	1
2021.05.03	08:00:00	1.20206	1.20572	1.20126	1.20426	26222	0	1
2021.05.03	16:00:00	1.20426	1.20758	1.20420	1.20633	24235	0	1
2021.05.04	00:00:00	1.20633	1.20645	1.20366	1.20400	8201	0	1
2021.05.04	08:00:00	1.20401	1.20404	1.19986	1.20253	30530	0	1
2021.05.04	16:00:00	1.20253	1.20351	1.20013	1.20125	37961	0	1
2021.05.05	00:00:00	1.20126	1.20262	1.20091	1.20218	6871	0	1
2021.05.05	08:00:00	1.20218	1.20219	1.19856	1.19965	31234	0	1
2021.05.05	16:00:00	1.19965	1.20115	1.19909	1.20037	22358	0	1
2021.05.06	00:00:00	1.20037	1.20113	1.19926	1.20019	11473	0	1
2021.05.06	08:00:00	1.20019	1.20602	1.20015	1.20567	32056	0	1
2021.05.06	16:00:00	1.20567	1.20712	1.20437	1.20644	25391	0	1
2021.05.07	00:00:00	1.20648	1.20693	1.20590	1.20634	9590	0	1
2021.05.07	08:00:00	1.20634	1.21460	1.20524	1.21287	49834	0	1
2021.05.07	16:00:00	1.21286	1.21710	1.21017	1.21629	44528	0	1
2021.05.10	00:00:00	1.21611	1.21764	1.21505	1.21511	14503	0	1
2021.05.10	08:00:00	1.21511	1.21748	1.21362	1.21707	36334	0	1
2021.05.10	16:00:00	1.21707	1.21777	1.21274	1.21289	30549	0	1
2021.05.11	00:00:00	1.21289	1.21491	1.21255	1.21411	17579	0	1
2021.05.11	08:00:00	1.21411	1.21711	1.21225	1.21677	36441	0	1
2021.05.11	16:00:00	1.21677	1.21812	1.21445	1.21475	36770	0	1
2021.05.12	00:00:00	1.21475	1.21498	1.21149	1.21199	13721	0	1
2021.05.12	08:00:00	1.21199	1.21462	1.20714	1.21295	50813	0	1
2021.05.12	16:00:00	1.21295	1.21517	1.20651	1.20714	60696	0	1
2021.05.13	00:00:00	1.20711	1.20885	1.20690	1.20779	17359	0	1
2021.05.13	08:00:00	1.20779	1.21057	1.20510	1.20811	50083	0	1
2021.05.13	16:00:00	1.20811	1.20996	1.20617	1.20805	39132	0	1
2021.05.14	00:00:00	1.20792	1.20875	1.20704	1.20852	10325	0	1
2021.05.14	08:00:00	1.20852	1.21371	1.20840	1.21290	40797	0	1
