<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.20	04:00:00	1.16817	1.16870	1.16753	1.16855	6794	0	5
2021.08.20	08:00:00	1.16855	1.16888	1.16702	1.16736	16223	0	2
2021.08.20	12:00:00	1.16736	1.16830	1.16645	1.16678	14760	0	1
2021.08.20	16:00:00	1.16678	1.17040	1.16635	1.17027	24954	0	1
2021.08.20	20:00:00	1.17027	1.17040	1.16917	1.16995	6983	0	1
2021.08.23	00:00:00	1.16955	1.17026	1.16889	1.16989	4195	0	1
2021.08.23	04:00:00	1.16989	1.17233	1.16983	1.17184	8246	0	3
2021.08.23	08:00:00	1.17184	1.17318	1.17058	1.17305	14950	0	1
2021.08.23	12:00:00	1.17305	1.17335	1.17147	1.17317	11451	0	1
2021.08.23	16:00:00	1.17316	1.17430	1.17235	1.17388	18826	0	1
2021.08.23	20:00:00	1.17388	1.17499	1.17379	1.17449	5640	0	1
2021.08.24	00:00:00	1.17449	1.17479	1.17381	1.17387	2957	0	1
2021.08.24	04:00:00	1.17387	1.17422	1.17337	1.17407	3909	0	3
2021.08.24	08:00:00	1.17407	1.17464	1.17267	1.17281	13826	0	1
2021.08.24	12:00:00	1.17281	1.17545	1.17275	1.17502	11981	0	1
2021.08.24	16:00:00	1.17502	1.17649	1.17348	1.17470	18657	0	1
2021.08.24	20:00:00	1.17470	1.17587	1.17423	1.17528	5129	0	1
2021.08.25	00:00:00	1.17542	1.17581	1.17396	1.17411	4450	0	1
2021.08.25	04:00:00	1.17411	1.17420	1.17329	1.17400	5636	0	3
2021.08.25	08:00:00	1.17401	1.17591	1.17320	1.17507	13572	0	1
2021.08.25	12:00:00	1.17508	1.17551	1.17256	1.17320	13533	0	1
2021.08.25	16:00:00	1.17320	1.17628	1.17296	1.17598	20579	0	1
2021.08.25	20:00:00	1.17598	1.17741	1.17529	1.17711	7903	0	1
2021.08.26	00:00:00	1.17711	1.17734	1.17658	1.17665	2954	0	1
2021.08.26	04:00:00	1.17665	1.17673	1.17606	1.17638	5360	0	1
2021.08.26	08:00:00	1.17638	1.17742	1.17560	1.17585	12869	0	1
2021.08.26	12:00:00	1.17585	1.17785	1.17513	1.17553	15981	0	1
2021.08.26	16:00:00	1.17552	1.17670	1.17455	1.17521	22749	0	1
2021.08.26	20:00:00	1.17521	1.17556	1.17486	1.17513	7591	0	1
2021.08.27	00:00:00	1.17513	1.17572	1.17417	1.17448	4079	0	1
2021.08.27	04:00:00	1.17448	1.17634	1.17429	1.17628	6242	0	2
2021.08.27	08:00:00	1.17629	1.17709	1.17499	1.17505	12517	0	1
2021.08.27	12:00:00	1.17505	1.17657	1.17494	1.17556	12371	0	1
2021.08.27	16:00:00	1.17556	1.18019	1.17345	1.18002	53049	0	1
2021.08.27	20:00:00	1.18002	1.18009	1.17917	1.17956	6828	0	1
2021.08.30	00:00:00	1.17946	1.18052	1.17895	1.18042	4292	0	1
2021.08.30	04:00:00	1.18042	1.18094	1.18020	1.18032	8126	0	1
2021.08.30	08:00:00	1.18032	1.18049	1.17930	1.17981	11873	0	1
2021.08.30	12:00:00	1.17981	1.18024	1.17833	1.17858	11666	0	2
2021.08.30	16:00:00	1.17857	1.18031	1.17822	1.17970	16549	0	1
2021.08.30	20:00:00	1.17970	1.18036	1.17953	1.17961	5251	0	2
2021.08.31	00:00:00	1.17960	1.18027	1.17945	1.18016	4418	0	1
2021.08.31	04:00:00	1.18017	1.18241	1.17974	1.18168	7966	0	1
2021.08.31	08:00:00	1.18168	1.18312	1.18168	1.18197	14198	0	1
2021.08.31	12:00:00	1.18198	1.18446	1.18194	1.18362	22840	0	1
2021.08.31	16:00:00	1.18363	1.18374	1.17960	1.18067	36695	0	1
2021.08.31	20:00:00	1.18067	1.18126	1.18028	1.18086	10353	0	2
2021.09.01	00:00:00	1.18086	1.18112	1.18007	1.18023	4377	0	1
2021.09.01	04:00:00	1.18023	1.18059	1.17982	1.17989	6589	0	2
2021.09.01	08:00:00	1.17989	1.18162	1.17931	1.18134	20698	0	1
2021.09.01	12:00:00	1.18135	1.18391	1.18111	1.18374	21253	0	1
2021.09.01	16:00:00	1.18375	1.18567	1.18326	1.18476	24410	0	1
2021.09.01	20:00:00	1.18477	1.18507	1.18371	1.18390	8034	0	1
2021.09.02	00:00:00	1.18390	1.18457	1.18376	1.18443	3549	0	1
2021.09.02	04:00:00	1.18443	1.18450	1.18341	1.18342	4998	0	1
2021.09.02	08:00:00	1.18342	1.18512	1.18340	1.18450	13033	0	2
2021.09.02	12:00:00	1.18451	1.18554	1.18359	1.18468	16822	0	1
2021.09.02	16:00:00	1.18467	1.18706	1.18458	1.18646	22049	0	1
2021.09.02	20:00:00	1.18646	1.18756	1.18640	1.18741	7228	0	1
2021.09.03	00:00:00	1.18741	1.18824	1.18701	1.18817	2800	0	5
2021.09.03	04:00:00	1.18817	1.18840	1.18757	1.18757	6346	0	3
2021.09.03	08:00:00	1.18757	1.18823	1.18708	1.18742	12696	0	3
2021.09.03	12:00:00	1.18743	1.19040	1.18653	1.18871	23409	0	1
2021.09.03	16:00:00	1.18871	1.19001	1.18694	1.18889	24090	0	1
2021.09.03	20:00:00	1.18889	1.18970	1.18744	1.18783	7582	0	1
2021.09.06	00:00:00	1.18774	1.18858	1.18747	1.18780	3562	0	1
2021.09.06	04:00:00	1.18780	1.18795	1.18645	1.18687	5223	0	2
2021.09.06	08:00:00	1.18688	1.18746	1.18599	1.18636	10648	0	1
2021.09.06	12:00:00	1.18636	1.18666	1.18553	1.18658	10673	0	1
2021.09.06	16:00:00	1.18658	1.18707	1.18571	1.18707	9488	0	1
2021.09.06	20:00:00	1.18707	1.18711	1.18673	1.18694	2473	0	1
2021.09.07	00:00:00	1.18693	1.18812	1.18666	1.18790	3309	0	4
2021.09.07	04:00:00	1.18790	1.18850	1.18746	1.18749	7700	0	1
2021.09.07	08:00:00	1.18750	1.18820	1.18592	1.18757	19294	0	1
2021.09.07	12:00:00	1.18757	1.18799	1.18492	1.18500	23467	0	1
2021.09.07	16:00:00	1.18500	1.18599	1.18369	1.18450	26799	0	1
2021.09.07	20:00:00	1.18450	1.18530	1.18376	1.18386	8972	0	1
2021.09.08	00:00:00	1.18384	1.18476	1.18381	1.18475	3238	0	2
2021.09.08	04:00:00	1.18475	1.18508	1.18403	1.18431	5184	0	4
2021.09.08	08:00:00	1.18431	1.18444	1.18158	1.18210	21747	0	1
2021.09.08	12:00:00	1.18211	1.18292	1.18116	1.18206	18653	0	1
2021.09.08	16:00:00	1.18206	1.18284	1.18016	1.18181	30852	0	1
2021.09.08	20:00:00	1.18181	1.18294	1.18139	1.18155	9781	0	1
2021.09.09	00:00:00	1.18157	1.18199	1.18119	1.18137	2766	0	1
2021.09.09	04:00:00	1.18137	1.18248	1.18108	1.18137	6275	0	3
2021.09.09	08:00:00	1.18136	1.18357	1.18109	1.18333	16526	0	1
2021.09.09	12:00:00	1.18333	1.18410	1.18076	1.18228	28467	0	1
2021.09.09	16:00:00	1.18228	1.18343	1.18047	1.18311	31467	0	1
2021.09.09	20:00:00	1.18311	1.18392	1.18215	1.18241	10462	0	1
2021.09.10	00:00:00	1.18241	1.18282	1.18221	1.18236	3561	0	1
2021.09.10	04:00:00	1.18237	1.18326	1.18184	1.18294	7139	0	3
2021.09.10	08:00:00	1.18294	1.18506	1.18242	1.18473	15443	0	1
2021.09.10	12:00:00	1.18473	1.18476	1.18255	1.18264	17236	0	1
2021.09.10	16:00:00	1.18264	1.18374	1.18153	1.18180	26733	0	1
2021.09.10	20:00:00	1.18181	1.18182	1.18089	1.18098	8654	0	1
2021.09.13	00:00:00	1.18114	1.18151	1.18042	1.18048	3341	0	1
2021.09.13	04:00:00	1.18048	1.18064	1.17934	1.17951	7292	0	1
2021.09.13	08:00:00	1.17951	1.17955	1.17744	1.17891	16992	0	1
2021.09.13	12:00:00	1.17890	1.17925	1.17697	1.17821	17301	0	1
2021.09.13	16:00:00	1.17821	1.18166	1.17820	1.18069	27250	0	1
2021.09.13	20:00:00	1.18069	1.18106	1.18010	1.18104	7766	0	1
2021.09.14	00:00:00	1.18104	1.18117	1.18051	1.18081	3166	0	3
2021.09.14	04:00:00	1.18081	1.18186	1.18057	1.18126	7093	0	3
2021.09.14	08:00:00	1.18126	1.18295	1.18061	1.18207	17700	0	1
2021.09.14	12:00:00	1.18208	1.18453	1.17996	1.18410	29080	0	1
2021.09.14	16:00:00	1.18410	1.18453	1.18152	1.18215	28626	0	1
2021.09.14	20:00:00	1.18216	1.18256	1.17997	1.18023	9096	0	1
2021.09.15	00:00:00	1.18023	1.18085	1.18001	1.18050	4707	0	1
2021.09.15	04:00:00	1.18051	1.18116	1.18032	1.18046	7283	0	4
2021.09.15	08:00:00	1.18046	1.18284	1.17987	1.18256	17640	0	1
2021.09.15	12:00:00	1.18257	1.18314	1.18069	1.18111	22731	0	1
2021.09.15	16:00:00	1.18111	1.18223	1.18028	1.18034	25970	0	1
2021.09.15	20:00:00	1.18034	1.18176	1.18032	1.18163	6321	0	1
2021.09.16	00:00:00	1.18163	1.18201	1.18146	1.18186	3167	0	1
2021.09.16	04:00:00	1.18186	1.18195	1.18087	1.18092	4788	0	3
2021.09.16	08:00:00	1.18092	1.18114	1.17717	1.17722	19683	0	1
2021.09.16	12:00:00	1.17722	1.17773	1.17516	1.17546	25825	0	1
2021.09.16	16:00:00	1.17545	1.17680	1.17499	1.17591	21830	0	1
2021.09.16	20:00:00	1.17591	1.17709	1.17529	1.17632	10754	0	1
2021.09.17	00:00:00	1.17634	1.17686	1.17587	1.17594	4776	0	1
2021.09.17	04:00:00	1.17594	1.17730	1.17582	1.17726	6690	0	4
2021.09.17	08:00:00	1.17727	1.17844	1.17674	1.17768	16022	0	1
2021.09.17	12:00:00	1.17767	1.17884	1.17720	1.17733	22752	0	1
2021.09.17	16:00:00	1.17732	1.17745	1.17244	1.17251	27454	0	1
2021.09.17	20:00:00	1.17251	1.17318	1.17241	1.17249	7772	0	2
2021.09.20	00:00:00	1.17284	1.17291	1.17224	1.17231	4561	0	3
2021.09.20	04:00:00	1.17231	1.17233	1.17095	1.17146	6412	0	1
2021.09.20	08:00:00	1.17146	1.17179	1.17047	1.17091	17213	0	1
2021.09.20	12:00:00	1.17091	1.17165	1.16997	1.17138	19538	0	1
2021.09.20	16:00:00	1.17139	1.17359	1.17109	1.17218	25549	0	1
2021.09.20	20:00:00	1.17218	1.17306	1.17216	1.17250	7766	0	2
2021.09.21	00:00:00	1.17250	1.17303	1.17241	1.17252	3928	0	1
2021.09.21	04:00:00	1.17252	1.17395	1.17228	1.17313	5839	0	1
2021.09.21	08:00:00	1.17313	1.17369	1.17178	1.17335	16704	0	1
2021.09.21	12:00:00	1.17335	1.17481	1.17294	1.17390	20042	0	1
2021.09.21	16:00:00	1.17391	1.17412	1.17143	1.17279	27551	0	1
2021.09.21	20:00:00	1.17279	1.17318	1.17180	1.17240	9526	0	1
2021.09.22	00:00:00	1.17240	1.17273	1.17165	1.17190	3160	0	2
2021.09.22	04:00:00	1.17190	1.17300	1.17160	1.17213	7829	0	1
2021.09.22	08:00:00	1.17213	1.17369	1.17162	1.17336	10258	0	1
2021.09.22	12:00:00	1.17338	1.17364	1.17239	1.17291	9118	0	1
2021.09.22	16:00:00	1.17290	1.17444	1.17239	1.17348	13127	0	1
2021.09.22	20:00:00	1.17348	1.17553	1.16841	1.16872	32312	0	1
2021.09.23	00:00:00	1.16872	1.16943	1.16829	1.16883	2656	0	3
2021.09.23	04:00:00	1.16883	1.17091	1.16858	1.17090	4331	0	4
2021.09.23	08:00:00	1.17090	1.17286	1.17054	1.17204	13486	0	1
2021.09.23	12:00:00	1.17204	1.17320	1.17106	1.17286	19261	0	1
2021.09.23	16:00:00	1.17286	1.17496	1.17209	1.17435	17809	0	1
2021.09.23	20:00:00	1.17436	1.17488	1.17351	1.17381	5434	0	1
2021.09.24	00:00:00	1.17381	1.17471	1.17353	1.17454	2687	0	2
2021.09.24	04:00:00	1.17454	1.17459	1.17354	1.17365	3601	0	3
2021.09.24	08:00:00	1.17365	1.17409	1.17304	1.17355	10015	0	2
2021.09.24	12:00:00	1.17356	1.17376	1.17061	1.17061	10569	0	1
2021.09.24	16:00:00	1.17061	1.17249	1.17001	1.17156	13914	0	1
2021.09.24	20:00:00	1.17156	1.17218	1.17128	1.17199	3722	0	1
2021.09.27	00:00:00	1.17237	1.17254	1.17104	1.17168	3144	0	1
2021.09.27	04:00:00	1.17168	1.17247	1.17162	1.17219	3711	0	1
2021.09.27	08:00:00	1.17219	1.17238	1.16844	1.16890	13534	0	1
2021.09.27	12:00:00	1.16889	1.17101	1.16886	1.17069	18112	0	1
2021.09.27	16:00:00	1.17068	1.17093	1.16903	1.17017	17225	0	1
2021.09.27	20:00:00	1.17017	1.17079	1.16942	1.16953	4521	0	1
2021.09.28	00:00:00	1.16954	1.16976	1.16856	1.16882	1991	0	1
2021.09.28	04:00:00	1.16885	1.16983	1.16846	1.16982	3782	0	1
2021.09.28	08:00:00	1.16982	1.17028	1.16717	1.16799	13468	0	1
2021.09.28	12:00:00	1.16799	1.16928	1.16724	1.16800	19177	0	1
2021.09.28	16:00:00	1.16800	1.17008	1.16678	1.16814	27132	0	1
2021.09.28	20:00:00	1.16814	1.16887	1.16749	1.16825	8450	0	1
2021.09.29	00:00:00	1.16825	1.16867	1.16796	1.16806	2811	0	1
2021.09.29	04:00:00	1.16806	1.16895	1.16775	1.16861	5339	0	3
2021.09.29	08:00:00	1.16860	1.16874	1.16560	1.16632	16849	0	1
2021.09.29	12:00:00	1.16631	1.16709	1.16397	1.16452	17850	0	1
2021.09.29	16:00:00	1.16452	1.16460	1.16004	1.16010	20268	0	1
2021.09.29	20:00:00	1.16010	1.16045	1.15890	1.15970	7642	0	1
2021.09.30	00:00:00	1.15969	1.16033	1.15945	1.16031	2404	0	1
2021.09.30	04:00:00	1.16031	1.16082	1.16008	1.16074	3805	0	4
2021.09.30	08:00:00	1.16074	1.16094	1.15910	1.16037	12459	0	1
2021.09.30	12:00:00	1.16037	1.16062	1.15675	1.15903	15233	0	1
2021.09.30	16:00:00	1.15903	1.15978	1.15622	1.15702	24163	0	1
2021.09.30	20:00:00	1.15703	1.15883	1.15625	1.15805	8481	0	1
2021.10.01	00:00:00	1.15810	1.15819	1.15646	1.15647	3294	0	1
2021.10.01	04:00:00	1.15647	1.15815	1.15625	1.15799	6138	0	2
2021.10.01	08:00:00	1.15799	1.15909	1.15741	1.15781	13731	0	1
2021.10.01	12:00:00	1.15780	1.16067	1.15723	1.16032	13767	0	1
2021.10.01	16:00:00	1.16032	1.16069	1.15833	1.15964	20605	0	1
2021.10.01	20:00:00	1.15964	1.16021	1.15908	1.15923	4374	0	2
2021.10.04	00:00:00	1.15924	1.16133	1.15881	1.16022	4017	0	1
2021.10.04	04:00:00	1.16022	1.16034	1.15873	1.15954	4418	0	5
2021.10.04	08:00:00	1.15954	1.16154	1.15952	1.16121	10076	0	1
2021.10.04	12:00:00	1.16121	1.16398	1.16075	1.16321	10411	0	1
2021.10.04	16:00:00	1.16321	1.16388	1.16147	1.16186	13215	0	1
2021.10.04	20:00:00	1.16186	1.16275	1.16157	1.16196	5083	0	2
2021.10.05	00:00:00	1.16192	1.16214	1.16100	1.16110	3121	0	1
2021.10.05	04:00:00	1.16110	1.16129	1.15939	1.15943	4339	0	3
2021.10.05	08:00:00	1.15943	1.16045	1.15895	1.15984	9941	0	1
2021.10.05	12:00:00	1.15984	1.16049	1.15898	1.15996	10427	0	1
2021.10.05	16:00:00	1.15996	1.16128	1.15801	1.16048	15689	0	1
2021.10.05	20:00:00	1.16048	1.16078	1.15933	1.15972	3974	0	1
2021.10.06	00:00:00	1.15973	1.16054	1.15916	1.15933	2622	0	2
2021.10.06	04:00:00	1.15933	1.15962	1.15827	1.15844	4635	0	1
2021.10.06	08:00:00	1.15843	1.15899	1.15505	1.15516	13041	0	1
2021.10.06	12:00:00	1.15516	1.15537	1.15289	1.15447	16602	0	1
2021.10.06	16:00:00	1.15447	1.15552	1.15318	1.15428	15445	0	1
2021.10.06	20:00:00	1.15429	1.15592	1.15429	1.15556	6986	0	1
2021.10.07	00:00:00	1.15557	1.15608	1.15521	1.15580	3045	0	1
2021.10.07	04:00:00	1.15580	1.15588	1.15508	1.15551	3280	0	5
2021.10.07	08:00:00	1.15551	1.15702	1.15485	1.15597	9760	0	1
2021.10.07	12:00:00	1.15600	1.15716	1.15502	1.15555	10129	0	1
2021.10.07	16:00:00	1.15555	1.15685	1.15472	1.15551	12151	0	1
2021.10.07	20:00:00	1.15551	1.15642	1.15489	1.15508	3910	0	3
2021.10.08	00:00:00	1.15508	1.15596	1.15505	1.15578	2731	0	3
2021.10.08	04:00:00	1.15578	1.15584	1.15469	1.15478	3803	0	4
2021.10.08	08:00:00	1.15477	1.15560	1.15410	1.15530	8379	0	1
2021.10.08	12:00:00	1.15530	1.15856	1.15528	1.15704	15160	0	1
2021.10.08	16:00:00	1.15704	1.15792	1.15554	1.15638	15836	0	1
2021.10.08	20:00:00	1.15638	1.15778	1.15593	1.15672	3494	0	1
2021.10.11	00:00:00	1.15626	1.15774	1.15626	1.15741	2943	0	2
2021.10.11	04:00:00	1.15741	1.15788	1.15678	1.15719	3715	0	3
2021.10.11	08:00:00	1.15719	1.15863	1.15638	1.15694	10095	0	1
2021.10.11	12:00:00	1.15694	1.15735	1.15519	1.15608	8697	0	1
2021.10.11	16:00:00	1.15607	1.15834	1.15606	1.15631	8015	0	1
2021.10.11	20:00:00	1.15631	1.15641	1.15487	1.15505	3462	0	1
2021.10.12	00:00:00	1.15505	1.15545	1.15467	1.15488	2984	0	1
2021.10.12	04:00:00	1.15488	1.15604	1.15472	1.15558	3635	0	4
2021.10.12	08:00:00	1.15558	1.15698	1.15550	1.15616	8351	0	1
2021.10.12	12:00:00	1.15615	1.15667	1.15328	1.15411	10128	0	1
2021.10.12	16:00:00	1.15412	1.15498	1.15247	1.15278	13303	0	1
2021.10.12	20:00:00	1.15278	1.15345	1.15240	1.15299	4374	0	1
2021.10.13	00:00:00	1.15299	1.15421	1.15273	1.15408	2891	0	4
2021.10.13	04:00:00	1.15407	1.15553	1.15403	1.15520	3658	0	2
2021.10.13	08:00:00	1.15520	1.15598	1.15451	1.15560	8642	0	2
2021.10.13	12:00:00	1.15560	1.15663	1.15359	1.15424	13457	0	1
2021.10.13	16:00:00	1.15424	1.15782	1.15399	1.15774	15341	0	1
2021.10.13	20:00:00	1.15774	1.15969	1.15774	1.15917	7229	0	1
2021.10.14	00:00:00	1.15918	1.16005	1.15905	1.15985	2656	0	1
2021.10.14	04:00:00	1.15985	1.16003	1.15883	1.15894	3055	0	3
2021.10.14	08:00:00	1.15894	1.16184	1.15871	1.16158	9006	0	1
2021.10.14	12:00:00	1.16157	1.16240	1.15975	1.16060	10421	0	1
2021.10.14	16:00:00	1.16060	1.16065	1.15836	1.15878	9876	0	1
2021.10.14	20:00:00	1.15878	1.16018	1.15841	1.15961	3276	0	1
2021.10.15	00:00:00	1.15957	1.15990	1.15877	1.15934	2574	0	1
2021.10.15	04:00:00	1.15934	1.16114	1.15932	1.16076	3541	0	4
2021.10.15	08:00:00	1.16076	1.16184	1.15989	1.16028	9433	0	1
2021.10.15	12:00:00	1.16028	1.16118	1.15883	1.15917	11241	0	1
2021.10.15	16:00:00	1.15917	1.16097	1.15886	1.15947	12188	0	1
2021.10.15	20:00:00	1.15947	1.16055	1.15927	1.16008	3787	0	1
2021.10.18	00:00:00	1.15876	1.16047	1.15825	1.15837	4108	0	1
2021.10.18	04:00:00	1.15837	1.15936	1.15773	1.15784	4393	0	2
2021.10.18	08:00:00	1.15783	1.15958	1.15713	1.15803	8860	0	1
2021.10.18	12:00:00	1.15803	1.16094	1.15762	1.16011	12173	0	1
2021.10.18	16:00:00	1.16012	1.16215	1.15920	1.16214	11208	0	1
2021.10.18	20:00:00	1.16214	1.16219	1.16080	1.16095	3755	0	1
2021.10.19	00:00:00	1.16096	1.16249	1.16080	1.16247	2847	0	2
2021.10.19	04:00:00	1.16247	1.16545	1.16238	1.16451	5305	0	1
2021.10.19	08:00:00	1.16451	1.16605	1.16444	1.16597	11031	0	1
2021.10.19	12:00:00	1.16597	1.16690	1.16453	1.16454	10249	0	1
2021.10.19	16:00:00	1.16454	1.16580	1.16292	1.16356	10592	0	1
2021.10.19	20:00:00	1.16356	1.16442	1.16306	1.16326	3618	0	1
2021.10.20	00:00:00	1.16323	1.16357	1.16272	1.16344	4193	0	1
2021.10.20	04:00:00	1.16344	1.16510	1.16324	1.16503	4878	0	2
2021.10.20	08:00:00	1.16503	1.16518	1.16164	1.16256	9733	0	1
2021.10.20	12:00:00	1.16256	1.16425	1.16208	1.16382	9200	0	1
2021.10.20	16:00:00	1.16382	1.16575	1.16356	1.16557	11061	0	1
2021.10.20	20:00:00	1.16557	1.16583	1.16475	1.16495	5030	0	1
2021.10.21	00:00:00	1.16477	1.16577	1.16467	1.16562	2386	0	1
2021.10.21	04:00:00	1.16562	1.16670	1.16501	1.16511	5844	0	3
2021.10.21	08:00:00	1.16510	1.16563	1.16337	1.16415	9082	0	1
2021.10.21	12:00:00	1.16415	1.16506	1.16308	1.16427	10620	0	1
2021.10.21	16:00:00	1.16428	1.16513	1.16337	1.16355	12016	0	1
2021.10.21	20:00:00	1.16355	1.16392	1.16193	1.16225	5281	0	1
2021.10.22	00:00:00	1.16223	1.16277	1.16208	1.16253	2852	0	4
2021.10.22	04:00:00	1.16253	1.16314	1.16242	1.16254	4947	0	5
2021.10.22	08:00:00	1.16254	1.16462	1.16229	1.16408	10650	0	1
2021.10.22	12:00:00	1.16408	1.16437	1.16242	1.16367	9857	0	1
2021.10.22	16:00:00	1.16367	1.16552	1.16216	1.16320	17223	0	1
2021.10.22	20:00:00	1.16320	1.16454	1.16238	1.16422	4849	0	1
2021.10.25	00:00:00	1.16426	1.16480	1.16353	1.16451	3099	0	1
2021.10.25	04:00:00	1.16452	1.16648	1.16389	1.16595	5444	0	1
2021.10.25	08:00:00	1.16595	1.16639	1.16407	1.16495	9931	0	1
2021.10.25	12:00:00	1.16495	1.16495	1.15903	1.15944	11857	0	1
2021.10.25	16:00:00	1.15944	1.16147	1.15933	1.16052	10879	0	1
2021.10.25	20:00:00	1.16052	1.16165	1.16052	1.16062	2710	0	1
2021.10.26	00:00:00	1.16058	1.16115	1.15986	1.16036	2252	0	4
2021.10.26	04:00:00	1.16036	1.16092	1.15965	1.16038	4113	0	2
2021.10.26	08:00:00	1.16039	1.16129	1.15937	1.16081	9463	0	1
2021.10.26	12:00:00	1.16081	1.16254	1.16053	1.16173	10911	0	1
2021.10.26	16:00:00	1.16173	1.16221	1.15846	1.15866	10977	0	1
2021.10.26	20:00:00	1.15866	1.16005	1.15863	1.15951	2909	0	2
2021.10.27	00:00:00	1.15951	1.16038	1.15844	1.16019	3832	0	1
2021.10.27	04:00:00	1.16019	1.16048	1.15973	1.16030	3363	0	4
2021.10.27	08:00:00	1.16030	1.16127	1.15916	1.15944	9450	0	1
2021.10.27	12:00:00	1.15944	1.16256	1.15845	1.16177	12960	0	1
2021.10.27	16:00:00	1.16177	1.16238	1.15877	1.16084	17990	0	1
2021.10.27	20:00:00	1.16083	1.16158	1.15986	1.16024	6373	0	1
2021.10.28	00:00:00	1.16027	1.16045	1.15897	1.15921	2520	0	3
2021.10.28	04:00:00	1.15921	1.16093	1.15889	1.16063	5251	0	1
2021.10.28	08:00:00	1.16063	1.16140	1.15828	1.15895	11347	0	1
2021.10.28	12:00:00	1.15895	1.16356	1.15820	1.16295	18576	0	1
2021.10.28	16:00:00	1.16295	1.16917	1.16240	1.16780	25082	0	1
2021.10.28	20:00:00	1.16780	1.16888	1.16709	1.16800	6700	0	1
2021.10.29	00:00:00	1.16804	1.16896	1.16777	1.16839	4167	0	1
2021.10.29	04:00:00	1.16839	1.16856	1.16635	1.16640	4599	0	3
2021.10.29	08:00:00	1.16640	1.16753	1.16487	1.16501	10694	0	1
2021.10.29	12:00:00	1.16517	1.16564	1.16207	1.16253	13403	0	1
2021.10.29	16:00:00	1.16252	1.16353	1.15347	1.15380	21867	0	1
2021.10.29	20:00:00	1.15381	1.15646	1.15375	1.15585	6530	0	1
2021.11.01	00:00:00	1.15569	1.15634	1.15510	1.15546	3703	0	1
2021.11.01	04:00:00	1.15546	1.15599	1.15457	1.15510	3844	0	1
2021.11.01	08:00:00	1.15510	1.15749	1.15468	1.15717	10295	0	1
2021.11.01	12:00:00	1.15717	1.15793	1.15612	1.15772	10498	0	1
2021.11.01	16:00:00	1.15772	1.15937	1.15650	1.15914	12054	0	1
2021.11.01	20:00:00	1.15914	1.16086	1.15880	1.16053	4977	0	1
2021.11.02	00:00:00	1.16052	1.16056	1.15950	1.15966	3420	0	4
2021.11.02	04:00:00	1.15966	1.16081	1.15947	1.16035	4324	0	2
2021.11.02	08:00:00	1.16035	1.16131	1.15869	1.15881	9966	0	1
2021.11.02	12:00:00	1.15881	1.16072	1.15856	1.16068	11906	0	1
2021.11.02	16:00:00	1.16068	1.16071	1.15749	1.15778	14749	0	1
2021.11.02	20:00:00	1.15778	1.15849	1.15767	1.15786	5001	0	1
2021.11.03	00:00:00	1.15786	1.15816	1.15746	1.15794	1637	0	1
2021.11.03	04:00:00	1.15794	1.15871	1.15769	1.15830	2858	0	3
2021.11.03	08:00:00	1.15830	1.15888	1.15781	1.15854	5610	0	1
2021.11.03	12:00:00	1.15855	1.15974	1.15771	1.15833	11629	0	1
2021.11.03	16:00:00	1.15832	1.15855	1.15620	1.15822	13415	0	1
2021.11.03	20:00:00	1.15822	1.16159	1.15715	1.16111	27440	0	1
2021.11.04	00:00:00	1.16111	1.16160	1.16072	1.16120	2636	0	1
2021.11.04	04:00:00	1.16120	1.16123	1.15904	1.15904	3615	0	1
2021.11.04	08:00:00	1.15904	1.15917	1.15485	1.15525	9534	0	1
2021.11.04	12:00:00	1.15524	1.15624	1.15422	1.15618	14676	0	1
2021.11.04	16:00:00	1.15618	1.15727	1.15279	1.15434	18811	0	1
2021.11.04	20:00:00	1.15438	1.15574	1.15425	1.15532	5340	0	1
2021.11.05	00:00:00	1.15523	1.15556	1.15466	1.15510	5297	0	1
2021.11.05	04:00:00	1.15510	1.15571	1.15406	1.15571	5254	0	1
2021.11.05	08:00:00	1.15570	1.15626	1.15468	1.15489	8523	0	1
2021.11.05	12:00:00	1.15489	1.15490	1.15131	1.15142	17184	0	1
2021.11.05	16:00:00	1.15142	1.15662	1.15129	1.15631	19863	0	1
2021.11.05	20:00:00	1.15631	1.15728	1.15480	1.15673	6329	0	1
2021.11.08	00:00:00	1.15590	1.15695	1.15546	1.15602	5227	0	1
2021.11.08	04:00:00	1.15602	1.15628	1.15547	1.15596	3498	0	2
2021.11.08	08:00:00	1.15596	1.15756	1.15500	1.15607	10377	0	1
2021.11.08	12:00:00	1.15608	1.15826	1.15548	1.15682	9493	0	1
2021.11.08	16:00:00	1.15684	1.15945	1.15638	1.15856	11536	0	1
2021.11.08	20:00:00	1.15856	1.15909	1.15822	1.15865	3594	0	3
2021.11.09	00:00:00	1.15865	1.15903	1.15767	1.15797	3526	0	1
2021.11.09	04:00:00	1.15797	1.16061	1.15791	1.15991	5593	0	1
2021.11.09	08:00:00	1.15991	1.16060	1.15798	1.15933	9768	0	1
2021.11.09	12:00:00	1.15933	1.15981	1.15695	1.15958	11198	0	1
2021.11.09	16:00:00	1.15957	1.16085	1.15709	1.15911	17173	0	1
2021.11.09	20:00:00	1.15912	1.15980	1.15868	1.15925	4750	0	1
2021.11.10	00:00:00	1.15921	1.15948	1.15878	1.15911	3134	0	1
