<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.04	05:00:00	1.20464	1.20481	1.20419	1.20441	1389	0	1
2021.05.04	06:00:00	1.20441	1.20446	1.20385	1.20390	731	0	1
2021.05.04	07:00:00	1.20390	1.20424	1.20366	1.20400	1191	0	6
2021.05.04	08:00:00	1.20401	1.20404	1.20335	1.20355	1338	0	1
2021.05.04	09:00:00	1.20356	1.20386	1.20317	1.20325	2584	0	3
2021.05.04	10:00:00	1.20325	1.20353	1.20066	1.20152	5536	0	1
2021.05.04	11:00:00	1.20152	1.20217	1.20017	1.20029	4469	0	1
2021.05.04	12:00:00	1.20029	1.20108	1.19986	1.20075	3536	0	3
2021.05.04	13:00:00	1.20075	1.20145	1.20032	1.20109	3021	0	1
2021.05.04	14:00:00	1.20109	1.20211	1.20074	1.20195	4841	0	1
2021.05.04	15:00:00	1.20195	1.20300	1.20156	1.20253	5205	0	1
2021.05.04	16:00:00	1.20253	1.20294	1.20163	1.20238	5627	0	1
2021.05.04	17:00:00	1.20238	1.20328	1.20161	1.20321	7440	0	1
2021.05.04	18:00:00	1.20321	1.20351	1.20013	1.20138	10925	0	1
2021.05.04	19:00:00	1.20139	1.20240	1.20109	1.20171	4260	0	1
2021.05.04	20:00:00	1.20170	1.20223	1.20138	1.20183	3540	0	1
2021.05.04	21:00:00	1.20183	1.20231	1.20107	1.20107	2367	0	2
2021.05.04	22:00:00	1.20107	1.20152	1.20089	1.20147	2512	0	4
2021.05.04	23:00:00	1.20147	1.20198	1.20124	1.20125	1290	0	3
2021.05.05	00:00:00	1.20126	1.20133	1.20091	1.20114	230	0	2
2021.05.05	01:00:00	1.20114	1.20155	1.20105	1.20154	1021	0	1
2021.05.05	02:00:00	1.20154	1.20159	1.20126	1.20140	541	0	5
2021.05.05	03:00:00	1.20141	1.20203	1.20136	1.20192	1522	0	5
2021.05.05	04:00:00	1.20192	1.20216	1.20175	1.20210	989	0	5
2021.05.05	05:00:00	1.20210	1.20224	1.20192	1.20202	999	0	5
2021.05.05	06:00:00	1.20202	1.20262	1.20198	1.20237	1029	0	2
2021.05.05	07:00:00	1.20237	1.20250	1.20215	1.20218	540	0	6
2021.05.05	08:00:00	1.20218	1.20219	1.20116	1.20118	1074	0	5
2021.05.05	09:00:00	1.20118	1.20154	1.19926	1.19993	4151	0	1
2021.05.05	10:00:00	1.19993	1.20045	1.19856	1.19941	6107	0	1
2021.05.05	11:00:00	1.19941	1.19965	1.19866	1.19962	4237	0	1
2021.05.05	12:00:00	1.19962	1.20039	1.19927	1.20033	2700	0	1
2021.05.05	13:00:00	1.20033	1.20193	1.20032	1.20156	4310	0	2
2021.05.05	14:00:00	1.20156	1.20182	1.20063	1.20088	2840	0	1
2021.05.05	15:00:00	1.20088	1.20114	1.19909	1.19965	5815	0	1
2021.05.05	16:00:00	1.19965	1.20090	1.19940	1.19976	5953	0	1
2021.05.05	17:00:00	1.19976	1.20115	1.19933	1.20038	6116	0	1
2021.05.05	18:00:00	1.20038	1.20057	1.19976	1.20016	3331	0	1
2021.05.05	19:00:00	1.20016	1.20024	1.19919	1.19934	1907	0	1
2021.05.05	20:00:00	1.19934	1.20008	1.19909	1.19983	1217	0	4
2021.05.05	21:00:00	1.19983	1.20016	1.19963	1.19993	1287	0	1
2021.05.05	22:00:00	1.19992	1.20053	1.19972	1.20027	1751	0	1
2021.05.05	23:00:00	1.20027	1.20058	1.20018	1.20037	796	0	1
2021.05.06	00:00:00	1.20037	1.20055	1.20015	1.20050	230	0	12
2021.05.06	01:00:00	1.20050	1.20072	1.20028	1.20056	653	0	5
2021.05.06	02:00:00	1.20056	1.20082	1.20032	1.20070	627	0	5
2021.05.06	03:00:00	1.20071	1.20093	1.19996	1.19997	1303	0	4
2021.05.06	04:00:00	1.19997	1.20092	1.19984	1.20089	2238	0	3
2021.05.06	05:00:00	1.20089	1.20113	1.19926	1.19998	3205	0	1
2021.05.06	06:00:00	1.19998	1.20006	1.19966	1.19985	1837	0	6
2021.05.06	07:00:00	1.19985	1.20036	1.19977	1.20019	1380	0	5
2021.05.06	08:00:00	1.20019	1.20082	1.20015	1.20075	1236	0	5
2021.05.06	09:00:00	1.20074	1.20200	1.20046	1.20136	3468	0	1
2021.05.06	10:00:00	1.20136	1.20280	1.20118	1.20247	4581	0	1
2021.05.06	11:00:00	1.20248	1.20442	1.20220	1.20392	4434	0	1
2021.05.06	12:00:00	1.20392	1.20523	1.20360	1.20462	4799	0	2
2021.05.06	13:00:00	1.20462	1.20498	1.20409	1.20410	2490	0	3
2021.05.06	14:00:00	1.20410	1.20545	1.20381	1.20509	5421	0	1
2021.05.06	15:00:00	1.20509	1.20602	1.20465	1.20567	5627	0	1
2021.05.06	16:00:00	1.20567	1.20712	1.20476	1.20620	6924	0	1
2021.05.06	17:00:00	1.20620	1.20676	1.20547	1.20592	6494	0	1
2021.05.06	18:00:00	1.20592	1.20601	1.20479	1.20485	4011	0	1
2021.05.06	19:00:00	1.20485	1.20534	1.20437	1.20493	1990	0	1
2021.05.06	20:00:00	1.20494	1.20566	1.20476	1.20558	1547	0	1
2021.05.06	21:00:00	1.20558	1.20594	1.20529	1.20545	1606	0	4
2021.05.06	22:00:00	1.20546	1.20640	1.20544	1.20633	1753	0	2
2021.05.06	23:00:00	1.20633	1.20649	1.20589	1.20644	1066	0	1
2021.05.07	00:00:00	1.20648	1.20651	1.20591	1.20621	248	0	1
2021.05.07	01:00:00	1.20621	1.20630	1.20590	1.20605	993	0	6
2021.05.07	02:00:00	1.20605	1.20658	1.20602	1.20647	509	0	6
2021.05.07	03:00:00	1.20647	1.20693	1.20607	1.20630	1829	0	1
2021.05.07	04:00:00	1.20630	1.20661	1.20590	1.20653	1773	0	4
2021.05.07	05:00:00	1.20653	1.20669	1.20612	1.20652	1771	0	2
2021.05.07	06:00:00	1.20652	1.20689	1.20648	1.20674	1554	0	6
2021.05.07	07:00:00	1.20674	1.20687	1.20629	1.20634	913	0	1
2021.05.07	08:00:00	1.20634	1.20661	1.20598	1.20604	1496	0	5
2021.05.07	09:00:00	1.20605	1.20635	1.20524	1.20574	3113	0	1
2021.05.07	10:00:00	1.20574	1.20888	1.20562	1.20765	7603	0	1
2021.05.07	11:00:00	1.20765	1.20902	1.20736	1.20871	3980	0	1
2021.05.07	12:00:00	1.20870	1.20871	1.20728	1.20778	2902	0	2
2021.05.07	13:00:00	1.20778	1.20863	1.20704	1.20709	3173	0	1
2021.05.07	14:00:00	1.20709	1.20759	1.20647	1.20658	2873	0	1
2021.05.07	15:00:00	1.20658	1.21460	1.20578	1.21287	24694	0	1
2021.05.07	16:00:00	1.21286	1.21326	1.21017	1.21208	16068	0	1
2021.05.07	17:00:00	1.21208	1.21501	1.21175	1.21408	9020	0	1
2021.05.07	18:00:00	1.21408	1.21648	1.21388	1.21644	5733	0	1
2021.05.07	19:00:00	1.21644	1.21644	1.21409	1.21508	3698	0	1
2021.05.07	20:00:00	1.21508	1.21627	1.21493	1.21590	3287	0	2
2021.05.07	21:00:00	1.21590	1.21651	1.21542	1.21650	2521	0	1
2021.05.07	22:00:00	1.21650	1.21710	1.21629	1.21675	2434	0	1
2021.05.07	23:00:00	1.21674	1.21675	1.21613	1.21629	1767	0	3
2021.05.10	00:00:00	1.21611	1.21714	1.21611	1.21654	178	0	1
2021.05.10	01:00:00	1.21654	1.21742	1.21608	1.21671	2115	0	2
2021.05.10	02:00:00	1.21671	1.21764	1.21671	1.21701	1457	0	4
2021.05.10	03:00:00	1.21701	1.21702	1.21595	1.21610	3507	0	1
2021.05.10	04:00:00	1.21611	1.21626	1.21539	1.21576	3455	0	4
2021.05.10	05:00:00	1.21577	1.21604	1.21508	1.21510	1606	0	4
2021.05.10	06:00:00	1.21511	1.21561	1.21505	1.21544	1083	0	3
2021.05.10	07:00:00	1.21544	1.21567	1.21511	1.21511	1102	0	3
2021.05.10	08:00:00	1.21511	1.21589	1.21502	1.21513	1992	0	3
2021.05.10	09:00:00	1.21514	1.21626	1.21508	1.21602	5089	0	2
2021.05.10	10:00:00	1.21603	1.21606	1.21362	1.21476	6539	0	1
2021.05.10	11:00:00	1.21476	1.21748	1.21394	1.21706	5699	0	1
2021.05.10	12:00:00	1.21706	1.21706	1.21568	1.21639	3836	0	1
2021.05.10	13:00:00	1.21639	1.21710	1.21596	1.21639	3790	0	1
2021.05.10	14:00:00	1.21639	1.21683	1.21563	1.21629	3996	0	1
2021.05.10	15:00:00	1.21629	1.21739	1.21621	1.21707	5393	0	1
2021.05.10	16:00:00	1.21707	1.21777	1.21550	1.21586	7868	0	1
2021.05.10	17:00:00	1.21588	1.21723	1.21522	1.21607	6850	0	1
2021.05.10	18:00:00	1.21607	1.21722	1.21552	1.21692	4749	0	1
2021.05.10	19:00:00	1.21692	1.21717	1.21579	1.21586	2298	0	2
2021.05.10	20:00:00	1.21586	1.21589	1.21486	1.21564	1797	0	3
2021.05.10	21:00:00	1.21564	1.21591	1.21420	1.21449	2798	0	1
2021.05.10	22:00:00	1.21449	1.21466	1.21397	1.21406	2529	0	2
2021.05.10	23:00:00	1.21407	1.21429	1.21274	1.21289	1660	0	1
2021.05.11	00:00:00	1.21289	1.21325	1.21279	1.21306	303	0	5
2021.05.11	01:00:00	1.21315	1.21391	1.21306	1.21388	1286	0	4
2021.05.11	02:00:00	1.21388	1.21409	1.21360	1.21401	833	0	4
2021.05.11	03:00:00	1.21401	1.21423	1.21255	1.21275	3213	0	1
2021.05.11	04:00:00	1.21275	1.21381	1.21258	1.21363	4050	0	3
2021.05.11	05:00:00	1.21363	1.21461	1.21347	1.21449	3365	0	4
2021.05.11	06:00:00	1.21449	1.21491	1.21378	1.21393	2829	0	1
2021.05.11	07:00:00	1.21393	1.21441	1.21387	1.21411	1700	0	4
2021.05.11	08:00:00	1.21411	1.21467	1.21411	1.21418	1919	0	4
2021.05.11	09:00:00	1.21419	1.21436	1.21291	1.21298	4253	0	1
2021.05.11	10:00:00	1.21299	1.21444	1.21225	1.21409	6178	0	1
2021.05.11	11:00:00	1.21409	1.21638	1.21406	1.21620	5578	0	1
2021.05.11	12:00:00	1.21620	1.21688	1.21599	1.21651	4893	0	1
2021.05.11	13:00:00	1.21651	1.21685	1.21534	1.21608	3712	0	1
2021.05.11	14:00:00	1.21608	1.21711	1.21584	1.21678	4239	0	2
2021.05.11	15:00:00	1.21679	1.21700	1.21587	1.21677	5669	0	1
2021.05.11	16:00:00	1.21677	1.21812	1.21476	1.21712	10888	0	1
2021.05.11	17:00:00	1.21712	1.21727	1.21576	1.21610	7797	0	1
2021.05.11	18:00:00	1.21610	1.21714	1.21530	1.21686	5415	0	2
2021.05.11	19:00:00	1.21686	1.21702	1.21605	1.21633	3301	0	4
2021.05.11	20:00:00	1.21633	1.21641	1.21544	1.21578	2666	0	3
2021.05.11	21:00:00	1.21578	1.21582	1.21467	1.21523	3325	0	1
2021.05.11	22:00:00	1.21523	1.21549	1.21456	1.21483	2215	0	3
2021.05.11	23:00:00	1.21484	1.21493	1.21445	1.21475	1163	0	4
2021.05.12	00:00:00	1.21475	1.21498	1.21471	1.21481	202	0	7
2021.05.12	01:00:00	1.21481	1.21497	1.21440	1.21464	1533	0	1
2021.05.12	02:00:00	1.21465	1.21467	1.21436	1.21440	682	0	6
2021.05.12	03:00:00	1.21440	1.21487	1.21368	1.21376	2338	0	2
2021.05.12	04:00:00	1.21376	1.21376	1.21330	1.21347	3072	0	1
2021.05.12	05:00:00	1.21347	1.21371	1.21238	1.21241	2080	0	1
2021.05.12	06:00:00	1.21242	1.21278	1.21149	1.21164	2004	0	2
2021.05.12	07:00:00	1.21164	1.21229	1.21162	1.21199	1810	0	3
2021.05.12	08:00:00	1.21199	1.21284	1.21196	1.21218	2092	0	5
2021.05.12	09:00:00	1.21218	1.21367	1.21217	1.21311	3415	0	1
2021.05.12	10:00:00	1.21311	1.21434	1.21276	1.21332	5909	0	1
2021.05.12	11:00:00	1.21332	1.21361	1.21256	1.21338	4386	0	2
2021.05.12	12:00:00	1.21338	1.21364	1.21257	1.21345	3146	0	1
2021.05.12	13:00:00	1.21345	1.21363	1.21199	1.21253	3327	0	1
2021.05.12	14:00:00	1.21254	1.21279	1.21168	1.21179	3688	0	1
2021.05.12	15:00:00	1.21179	1.21462	1.20714	1.21295	24850	0	1
2021.05.12	16:00:00	1.21295	1.21517	1.20910	1.21006	19071	0	1
2021.05.12	17:00:00	1.21007	1.21019	1.20653	1.20755	13663	0	1
2021.05.12	18:00:00	1.20755	1.20823	1.20699	1.20728	6631	0	1
2021.05.12	19:00:00	1.20728	1.20754	1.20651	1.20659	5951	0	1
2021.05.12	20:00:00	1.20659	1.20782	1.20652	1.20744	6017	0	1
2021.05.12	21:00:00	1.20744	1.20821	1.20735	1.20794	4193	0	1
2021.05.12	22:00:00	1.20794	1.20819	1.20713	1.20747	2982	0	3
2021.05.12	23:00:00	1.20746	1.20775	1.20687	1.20714	2188	0	1
2021.05.13	00:00:00	1.20711	1.20746	1.20690	1.20695	176	0	1
2021.05.13	01:00:00	1.20695	1.20781	1.20695	1.20741	2181	0	1
2021.05.13	02:00:00	1.20741	1.20786	1.20721	1.20772	728	0	6
2021.05.13	03:00:00	1.20772	1.20840	1.20703	1.20814	2496	0	1
2021.05.13	04:00:00	1.20814	1.20885	1.20767	1.20857	3502	0	1
2021.05.13	05:00:00	1.20857	1.20859	1.20779	1.20803	3727	0	5
2021.05.13	06:00:00	1.20803	1.20826	1.20747	1.20761	2421	0	3
2021.05.13	07:00:00	1.20761	1.20779	1.20713	1.20779	2128	0	5
2021.05.13	08:00:00	1.20779	1.20780	1.20726	1.20727	1515	0	5
2021.05.13	09:00:00	1.20727	1.20989	1.20726	1.20944	8190	0	1
2021.05.13	10:00:00	1.20944	1.21057	1.20838	1.20861	8286	0	1
2021.05.13	11:00:00	1.20861	1.20940	1.20510	1.20618	7850	0	1
2021.05.13	12:00:00	1.20618	1.20711	1.20607	1.20657	5263	0	1
2021.05.13	13:00:00	1.20657	1.20698	1.20597	1.20688	4607	0	2
2021.05.13	14:00:00	1.20689	1.20854	1.20670	1.20792	4778	0	1
2021.05.13	15:00:00	1.20792	1.20937	1.20727	1.20811	9594	0	1
2021.05.13	16:00:00	1.20811	1.20973	1.20771	1.20970	8740	0	1
2021.05.13	17:00:00	1.20970	1.20996	1.20723	1.20737	6358	0	1
2021.05.13	18:00:00	1.20737	1.20744	1.20638	1.20690	4899	0	2
2021.05.13	19:00:00	1.20690	1.20904	1.20668	1.20790	5099	0	1
2021.05.13	20:00:00	1.20790	1.20794	1.20617	1.20626	6070	0	1
2021.05.13	21:00:00	1.20626	1.20794	1.20617	1.20756	4214	0	1
2021.05.13	22:00:00	1.20756	1.20865	1.20751	1.20854	2734	0	2
2021.05.13	23:00:00	1.20854	1.20855	1.20778	1.20805	1018	0	3
2021.05.14	00:00:00	1.20792	1.20830	1.20769	1.20819	301	0	5
2021.05.14	01:00:00	1.20831	1.20839	1.20781	1.20781	835	0	1
2021.05.14	02:00:00	1.20781	1.20789	1.20749	1.20763	688	0	6
2021.05.14	03:00:00	1.20763	1.20773	1.20704	1.20746	1550	0	2
2021.05.14	04:00:00	1.20747	1.20842	1.20724	1.20822	2789	0	1
2021.05.14	05:00:00	1.20822	1.20849	1.20758	1.20791	1923	0	2
2021.05.14	06:00:00	1.20791	1.20853	1.20784	1.20849	1225	0	1
2021.05.14	07:00:00	1.20849	1.20875	1.20846	1.20852	1014	0	5
2021.05.14	08:00:00	1.20852	1.20973	1.20840	1.20958	1485	0	4
2021.05.14	09:00:00	1.20960	1.21106	1.20922	1.21068	5675	0	1
2021.05.14	10:00:00	1.21068	1.21176	1.21049	1.21150	5770	0	3
2021.05.14	11:00:00	1.21149	1.21290	1.21127	1.21247	5397	0	1
2021.05.14	12:00:00	1.21248	1.21262	1.21050	1.21094	3667	0	2
2021.05.14	13:00:00	1.21094	1.21153	1.21025	1.21133	3692	0	1
2021.05.14	14:00:00	1.21133	1.21253	1.21099	1.21189	4924	0	1
2021.05.14	15:00:00	1.21190	1.21371	1.21163	1.21290	10187	0	1
2021.05.14	16:00:00	1.21290	1.21446	1.21239	1.21408	7361	0	1
2021.05.14	17:00:00	1.21408	1.21472	1.21313	1.21338	7607	0	1
2021.05.14	18:00:00	1.21338	1.21424	1.21314	1.21394	3189	0	1
2021.05.14	19:00:00	1.21394	1.21432	1.21336	1.21364	2707	0	3
2021.05.14	20:00:00	1.21364	1.21383	1.21334	1.21348	1879	0	2
2021.05.14	21:00:00	1.21348	1.21445	1.21347	1.21437	1480	0	3
2021.05.14	22:00:00	1.21437	1.21448	1.21411	1.21428	1830	0	4
2021.05.14	23:00:00	1.21428	1.21460	1.21409	1.21455	1957	0	3
2021.05.17	00:00:00	1.21443	1.21443	1.21368	1.21428	104	0	1
2021.05.17	01:00:00	1.21428	1.21495	1.21365	1.21456	2333	0	1
2021.05.17	02:00:00	1.21456	1.21507	1.21454	1.21494	760	0	5
2021.05.17	03:00:00	1.21494	1.21494	1.21317	1.21334	2448	0	1
2021.05.17	04:00:00	1.21334	1.21378	1.21310	1.21321	3512	0	5
2021.05.17	05:00:00	1.21321	1.21351	1.21287	1.21345	1938	0	5
2021.05.17	06:00:00	1.21345	1.21382	1.21310	1.21311	1859	0	3
2021.05.17	07:00:00	1.21311	1.21336	1.21285	1.21292	1874	0	3
2021.05.17	08:00:00	1.21292	1.21312	1.21256	1.21265	1368	0	5
2021.05.17	09:00:00	1.21265	1.21418	1.21260	1.21371	4412	0	1
2021.05.17	10:00:00	1.21371	1.21458	1.21311	1.21352	4492	0	1
2021.05.17	11:00:00	1.21352	1.21494	1.21330	1.21476	3208	0	1
2021.05.17	12:00:00	1.21476	1.21589	1.21410	1.21550	3291	0	1
2021.05.17	13:00:00	1.21550	1.21683	1.21547	1.21663	3517	0	1
2021.05.17	14:00:00	1.21663	1.21684	1.21452	1.21462	4111	0	1
2021.05.17	15:00:00	1.21462	1.21518	1.21342	1.21394	4959	0	1
2021.05.17	16:00:00	1.21393	1.21498	1.21372	1.21462	4933	0	1
2021.05.17	17:00:00	1.21462	1.21529	1.21383	1.21439	7329	0	1
2021.05.17	18:00:00	1.21439	1.21562	1.21420	1.21542	4141	0	1
2021.05.17	19:00:00	1.21542	1.21572	1.21516	1.21554	2032	0	2
2021.05.17	20:00:00	1.21554	1.21573	1.21515	1.21562	1626	0	1
2021.05.17	21:00:00	1.21562	1.21610	1.21562	1.21584	1182	0	2
2021.05.17	22:00:00	1.21584	1.21598	1.21562	1.21575	1481	0	4
2021.05.17	23:00:00	1.21575	1.21585	1.21492	1.21509	2425	0	5
2021.05.18	00:00:00	1.21508	1.21526	1.21495	1.21515	598	0	18
2021.05.18	01:00:00	1.21533	1.21549	1.21504	1.21525	1180	0	6
2021.05.18	02:00:00	1.21526	1.21574	1.21520	1.21558	741	0	6
2021.05.18	03:00:00	1.21558	1.21585	1.21531	1.21559	1560	0	4
2021.05.18	04:00:00	1.21559	1.21673	1.21551	1.21660	2266	0	4
2021.05.18	05:00:00	1.21660	1.21687	1.21617	1.21625	1758	0	2
2021.05.18	06:00:00	1.21625	1.21683	1.21618	1.21671	1078	0	6
2021.05.18	07:00:00	1.21671	1.21671	1.21626	1.21640	1443	0	5
2021.05.18	08:00:00	1.21639	1.21670	1.21632	1.21661	1174	0	1
2021.05.18	09:00:00	1.21661	1.21901	1.21646	1.21828	5261	0	1
2021.05.18	10:00:00	1.21828	1.22052	1.21828	1.22021	5858	0	1
2021.05.18	11:00:00	1.22020	1.22192	1.21994	1.22181	6359	0	1
2021.05.18	12:00:00	1.22181	1.22231	1.22127	1.22170	5061	0	1
2021.05.18	13:00:00	1.22170	1.22184	1.22072	1.22072	3456	0	1
2021.05.18	14:00:00	1.22072	1.22189	1.22061	1.22172	3559	0	1
2021.05.18	15:00:00	1.22172	1.22335	1.22165	1.22208	5195	0	1
2021.05.18	16:00:00	1.22208	1.22227	1.22110	1.22114	6684	0	1
2021.05.18	17:00:00	1.22114	1.22233	1.22047	1.22179	6667	0	1
2021.05.18	18:00:00	1.22179	1.22193	1.21985	1.22016	4635	0	1
2021.05.18	19:00:00	1.22016	1.22165	1.22004	1.22163	2706	0	1
2021.05.18	20:00:00	1.22163	1.22238	1.22144	1.22230	1937	0	1
2021.05.18	21:00:00	1.22230	1.22294	1.22216	1.22287	2281	0	1
2021.05.18	22:00:00	1.22287	1.22299	1.22257	1.22260	1729	0	5
2021.05.18	23:00:00	1.22260	1.22272	1.22214	1.22214	1887	0	3
2021.05.19	00:00:00	1.22214	1.22244	1.22206	1.22237	272	0	1
2021.05.19	01:00:00	1.22243	1.22248	1.22213	1.22237	903	0	6
2021.05.19	02:00:00	1.22237	1.22252	1.22211	1.22219	966	0	6
2021.05.19	03:00:00	1.22220	1.22322	1.22207	1.22260	2336	0	1
2021.05.19	04:00:00	1.22260	1.22270	1.22193	1.22212	3381	0	3
2021.05.19	05:00:00	1.22212	1.22244	1.22168	1.22219	2535	0	3
2021.05.19	06:00:00	1.22219	1.22305	1.22208	1.22290	1306	0	5
2021.05.19	07:00:00	1.22290	1.22348	1.22290	1.22309	1435	0	6
2021.05.19	08:00:00	1.22309	1.22422	1.22302	1.22389	1920	0	1
2021.05.19	09:00:00	1.22389	1.22446	1.22351	1.22378	3807	0	1
2021.05.19	10:00:00	1.22379	1.22449	1.22159	1.22207	7357	0	1
2021.05.19	11:00:00	1.22207	1.22258	1.22042	1.22160	6002	0	1
2021.05.19	12:00:00	1.22160	1.22201	1.22073	1.22103	4799	0	1
2021.05.19	13:00:00	1.22103	1.22155	1.21998	1.22065	3843	0	1
2021.05.19	14:00:00	1.22065	1.22085	1.21885	1.22064	6638	0	1
2021.05.19	15:00:00	1.22064	1.22151	1.22022	1.22073	5316	0	1
2021.05.19	16:00:00	1.22073	1.22383	1.22033	1.22284	10982	0	1
2021.05.19	17:00:00	1.22284	1.22307	1.22114	1.22157	11396	0	1
2021.05.19	18:00:00	1.22157	1.22231	1.22127	1.22154	5659	0	1
2021.05.19	19:00:00	1.22154	1.22205	1.22098	1.22103	4080	0	1
2021.05.19	20:00:00	1.22103	1.22143	1.22059	1.22075	2577	0	1
2021.05.19	21:00:00	1.22075	1.22104	1.21682	1.21706	18654	0	1
2021.05.19	22:00:00	1.21706	1.21761	1.21596	1.21730	7661	0	1
2021.05.19	23:00:00	1.21730	1.21791	1.21716	1.21743	1712	0	1
2021.05.20	00:00:00	1.21743	1.21770	1.21705	1.21751	368	0	1
2021.05.20	01:00:00	1.21751	1.21767	1.21718	1.21723	1276	0	1
2021.05.20	02:00:00	1.21723	1.21768	1.21688	1.21700	1028	0	3
2021.05.20	03:00:00	1.21700	1.21846	1.21685	1.21845	3371	0	1
2021.05.20	04:00:00	1.21845	1.21846	1.21693	1.21806	3370	0	4
2021.05.20	05:00:00	1.21806	1.21810	1.21721	1.21767	1994	0	4
2021.05.20	06:00:00	1.21767	1.21843	1.21765	1.21818	1344	0	4
2021.05.20	07:00:00	1.21818	1.21848	1.21789	1.21816	1188	0	1
2021.05.20	08:00:00	1.21816	1.21824	1.21766	1.21782	1228	0	1
2021.05.20	09:00:00	1.21783	1.21975	1.21776	1.21842	4114	0	1
2021.05.20	10:00:00	1.21843	1.22042	1.21839	1.22022	6206	0	1
2021.05.20	11:00:00	1.22022	1.22043	1.21852	1.21878	4600	0	1
2021.05.20	12:00:00	1.21878	1.21915	1.21828	1.21867	3880	0	1
2021.05.20	13:00:00	1.21867	1.21966	1.21807	1.21937	4239	0	1
2021.05.20	14:00:00	1.21938	1.22022	1.21932	1.22016	3516	0	1
2021.05.20	15:00:00	1.22016	1.22076	1.21959	1.21996	4738	0	1
2021.05.20	16:00:00	1.21996	1.22153	1.21969	1.22094	6478	0	1
2021.05.20	17:00:00	1.22094	1.22184	1.22068	1.22132	6127	0	1
2021.05.20	18:00:00	1.22132	1.22260	1.22075	1.22239	4131	0	1
2021.05.20	19:00:00	1.22239	1.22242	1.22134	1.22178	3781	0	2
2021.05.20	20:00:00	1.22178	1.22182	1.22117	1.22148	2257	0	3
2021.05.20	21:00:00	1.22148	1.22218	1.22144	1.22192	2366	0	1
2021.05.20	22:00:00	1.22193	1.22277	1.22177	1.22277	2258	0	1
2021.05.20	23:00:00	1.22277	1.22286	1.22245	1.22270	1440	0	1
2021.05.21	00:00:00	1.22270	1.22293	1.22225	1.22288	289	0	7
2021.05.21	01:00:00	1.22288	1.22297	1.22254	1.22254	640	0	7
2021.05.21	02:00:00	1.22254	1.22278	1.22244	1.22245	612	0	5
2021.05.21	03:00:00	1.22245	1.22373	1.22234	1.22333	3041	0	1
2021.05.21	04:00:00	1.22333	1.22389	1.22309	1.22318	2470	0	4
2021.05.21	05:00:00	1.22319	1.22325	1.22270	1.22316	2351	0	4
2021.05.21	06:00:00	1.22316	1.22324	1.22292	1.22317	1599	0	6
2021.05.21	07:00:00	1.22317	1.22342	1.22300	1.22323	1143	0	5
2021.05.21	08:00:00	1.22323	1.22366	1.22315	1.22332	1408	0	1
2021.05.21	09:00:00	1.22332	1.22393	1.22219	1.22256	3446	0	1
2021.05.21	10:00:00	1.22256	1.22354	1.22095	1.22160	8974	0	1
2021.05.21	11:00:00	1.22160	1.22246	1.22123	1.22232	4779	0	1
2021.05.21	12:00:00	1.22232	1.22327	1.22193	1.22256	4409	0	1
2021.05.21	13:00:00	1.22256	1.22375	1.22180	1.22186	4519	0	1
2021.05.21	14:00:00	1.22186	1.22211	1.21842	1.21859	6073	0	1
2021.05.21	15:00:00	1.21859	1.22060	1.21780	1.22053	7362	0	1
2021.05.21	16:00:00	1.22055	1.22097	1.21749	1.21846	8151	0	1
2021.05.21	17:00:00	1.21846	1.21895	1.21702	1.21881	7950	0	1
2021.05.21	18:00:00	1.21882	1.21912	1.21743	1.21768	4231	0	1
2021.05.21	19:00:00	1.21768	1.21782	1.21604	1.21638	3749	0	1
2021.05.21	20:00:00	1.21638	1.21762	1.21622	1.21761	2323	0	4
2021.05.21	21:00:00	1.21761	1.21813	1.21753	1.21808	1961	0	4
2021.05.21	22:00:00	1.21808	1.21867	1.21780	1.21852	2129	0	1
2021.05.21	23:00:00	1.21852	1.21874	1.21779	1.21799	1677	0	4
2021.05.24	00:00:00	1.21704	1.21809	1.21704	1.21732	175	0	1
2021.05.24	01:00:00	1.21734	1.21813	1.21718	1.21784	2589	0	1
2021.05.24	02:00:00	1.21786	1.21839	1.21785	1.21802	1054	0	3
2021.05.24	03:00:00	1.21802	1.21867	1.21769	1.21799	2235	0	2
2021.05.24	04:00:00	1.21800	1.21841	1.21766	1.21841	2545	0	5
2021.05.24	05:00:00	1.21835	1.21836	1.21764	1.21779	1206	0	0
2021.05.24	06:00:00	1.21779	1.21819	1.21746	1.21808	1804	0	4
2021.05.24	07:00:00	1.21808	1.21829	1.21783	1.21791	638	0	6
2021.05.24	08:00:00	1.21791	1.21896	1.21791	1.21890	1786	0	4
2021.05.24	09:00:00	1.21890	1.21949	1.21862	1.21894	3828	0	3
2021.05.24	10:00:00	1.21894	1.21991	1.21885	1.21973	4425	0	2
2021.05.24	11:00:00	1.21973	1.22039	1.21748	1.21962	7137	0	1
2021.05.24	12:00:00	1.21962	1.22116	1.21924	1.22113	5652	0	1
2021.05.24	13:00:00	1.22113	1.22187	1.22102	1.22137	4861	0	1
2021.05.24	14:00:00	1.22137	1.22155	1.22045	1.22087	4359	0	1
2021.05.24	15:00:00	1.22095	1.22159	1.22064	1.22098	4276	0	1
2021.05.24	16:00:00	1.22098	1.22223	1.22030	1.22218	5876	0	1
2021.05.24	17:00:00	1.22218	1.22295	1.22132	1.22164	5226	0	1
